"","V1","V2"
"421",-62.503773541097,-16.0200879944046
"422",-44.2878622911922,-15.9314243940098
"423",-43.8590178804329,-15.7266865380923
"424",-42.9735587006367,-15.9894770751465
"425",-42.1607088678067,-15.7101936003107
"426",-40.7370657692386,-15.4780662589381
"427",-40.1854461076068,-16.1987527367921
"428",31.0710297629566,-16.0506661957599
"429",32.5623517630195,-15.7184609948108
"430",33.2593302860031,-16.0922523941074
"431",33.9365104134063,-15.315477973771
"432",35.2159527592791,-15.6277559580354
"433",35.5115870000793,-16.2158519710083
"434",37.1307308669505,-15.9822384834548
"435",37.8769759117111,-15.6695335085763
"436",39.2868864992481,-16.1747786051327
"437",39.8133295471296,-15.3855071458482
"438",45.3392015625344,-16.088152004138
"439",46.7025352141114,-15.8875738771748
"440",47.62840229723,-15.2823970127307
"441",48.476893547551,-15.7982073774764
"442",49.6813161683076,-15.3482350044665
"443",50.1713983135588,-15.355260733006
"444",-44.5074883917819,-14.5287974426409
"445",-43.8402273818744,-14.8184937610356
"446",-43.1353044757741,-14.2935077133607
"447",-42.0965625779445,-14.6112855658529
"448",-40.486173391944,-14.6327766565421
"449",-40.1116698114896,-15.179271640704
"450",32.4663987395406,-14.8773328585881
"451",32.6748334716072,-14.7184787232778
"452",34.3983538962635,-14.6349924485438
"453",35.5023558381726,-14.6437666446255
"454",35.9931677394808,-14.2376137919717
"455",36.5858898049569,-14.2855473153945
"456",37.9696299191637,-14.4499007274183
"457",39.0463527736268,-14.6250775330572
"458",40.3221554460449,-14.3059212090424
"459",47.7218693763156,-15.1275447054791
"460",48.7931418697783,-14.3298034496271
"461",49.1548601800345,-14.3930645983663
"462",-44.804420448232,-14.0386251871536
"463",-44.2406050497794,-13.2314476265217
"464",-43.0611880807185,-14.1514488317504
"465",-41.7158662485014,-13.4135410257753
"466",-40.3702481028771,-14.1216133245817
"467",-39.5021646408205,-13.5146111808927
"468",30.817985374848,-14.1244085032569
"469",32.2309101949025,-13.7084836225126
"470",33.0744556612052,-13.3514503929979
"471",33.831265038707,-13.6431404390688
"472",34.7504020834199,-13.8843828461605
"473",36.0692775733502,-13.1872039318743
"474",36.7298047309944,-14.135317507507
"475",38.1180992404646,-14.1381651745308
"476",38.7448221713029,-14.024605810811
"477",39.7865119022535,-13.2351979109419
"478",48.9257014443257,-13.4037109222756
"479",49.8441605532053,-13.6806494660454
"480",-71.6221264516019,-12.402840203046
"481",-45.2538148261658,-12.6479360046913
"482",-44.9660346765364,-12.370161434169
"483",-44.1079395059308,-12.9169747313557
"484",-42.7840423681493,-12.2377433602934
"485",-41.7364297460378,-12.3478647355781
"486",-40.6333580411357,-12.4871192595856
"487",-39.7431393049976,-12.4971746575012
"488",-39.1653994121739,-12.4344743351508
"489",30.3308240966612,-13.0607210755188
"490",30.9261111013956,-13.0730364046872
"491",32.3389573700252,-12.3405679821177
"492",33.0419311530233,-13.1268167235535
"493",35.4141476526598,-12.942454721664
"494",35.5837834781644,-12.5262224568683
"495",36.6727696188904,-13.0459218693715
"496",37.5366039854363,-12.348339367284
"497",38.4300510933627,-12.2581134376169
"498",39.7844975028497,-12.696085451865
"499",-74.8772956583945,-11.219181179205
"500",-73.4875961095221,-11.5394151226065
"501",-72.5814302327081,-11.8181735237946
"502",-72.3548157757485,-11.881621513642
"503",-70.9335940521041,-11.6948770883388
"504",-45.6762257279849,-11.9877893203322
"505",-44.6912657260426,-11.6278021120545
"506",-44.0842584187511,-12.1370858999333
"507",-42.3539845314923,-12.1579241863393
"508",-42.2159185211406,-11.8268891236741
"509",-39.9615422566175,-12.0156009112089
"510",-38.9349787063205,-11.2177733566098
"511",30.6366610374634,-11.3823516380078
"512",31.575294287068,-11.7868630007123
"513",31.8656293156605,-11.8252352107449
"514",32.7472337720707,-11.8671098554731
"515",35.2373076784654,-11.8432106056067
"516",35.7210403317489,-11.6518085934784
"517",37.0181665906108,-11.3308810840318
"518",38.2462678827265,-11.8113678080188
"519",39.2743446745549,-11.4590545570938
"520",40.0137109311786,-11.2304188144456
"521",-75.8548563716828,-10.8309982369391
"522",-74.6774049461477,-10.7676418234507
"523",-73.9712622904839,-10.698307445753
"524",-73.3702028338318,-10.7279676183602
"525",-71.5526951355422,-10.328662968894
"526",-71.3663091430761,-11.1577110512976
"527",-69.8763990330911,-10.7106586274661
"528",-45.1649954024852,-10.6988764399892
"529",-43.7249137970632,-11.0555687724277
"530",-42.5265568658598,-11.1444322061085
"531",-41.5088929488399,-10.9174147909872
"532",-41.2658840738089,-10.2417131825929
"533",-40.3006578918625,-10.3274446235858
"534",-38.4803223864454,-10.4062250150217
"535",-38.2692914412621,-10.8047791712787
"536",-37.2828090062556,-10.3902542197734
"537",-36.4531075469816,-10.2891367652457
"538",30.5984468389791,-10.318213111333
"539",31.2936193937259,-10.657522325173
"540",32.5156397197958,-10.2863219426046
"541",33.2599755644351,-10.7606545221107
"542",33.6460920456842,-10.6926202935917
"543",34.5866161211772,-11.065697131608
"544",35.5319742090696,-10.8123226629918
"545",36.8702540080418,-11.1476368119626
"546",37.8058976197543,-10.7376999522532
