Gid, Id, LAT,LON,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
T1290,1290,14.700091,-16.883330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T1291,1291,13.833415,-15.416670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T1292,1292,14.066757,-15.933330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T1293,1293,9.4300555,-82.520000,6.26148e+007,6.24800e+007,6.24086e+007,6.27930e+007,6.21106e+007,5.96417e+007,5.95118e+007,5.88919e+007,5.90601e+007,5.82792e+007,5.80310e+007,5.68837e+007,5.61945e+007,5.61945e+007,5.61945e+007
T1294,1294,40.753429,73.415270,58348.7,58348.7,58348.7,58356.5,58356.5,58356.5,58356.5,58356.5,58356.5,58356.5,58356.5,58356.5,58356.5,58356.5,58356.5
T1295,1295,40.994627,72.546030,14827.3,14827.3,14827.3,14827.3,14827.3,14910.5,14910.5,14910.5,14910.5,14910.5,14910.5,15125.6,15125.6,15125.6,15125.6
T1296,1296,41.053459,72.798270,5318.13,5318.13,5318.13,5318.13,5318.13,5318.13,5318.13,5318.13,5318.13,5318.13,5318.13,5318.13,5318.13,5318.13,5318.13
T1297,1297,40.770429,73.300680,22984.0,22984.0,22984.0,22939.7,22843.0,22843.0,22837.3,22837.3,22837.3,22832.3,22832.3,22832.3,22832.3,22832.3,22832.3
T1298,1298,41.039428,72.590180,5983.48,5983.48,5983.48,5983.48,5983.48,4362.91,4362.91,4362.91,4362.91,4362.91,4362.91,4913.04,4913.04,4913.04,4913.04
T1299,1299,40.706267,72.956950,15716.6,15716.6,15716.6,15716.6,15716.6,15716.6,15716.6,15716.6,15716.6,15716.6,15716.6,15716.6,15716.6,15716.6,15716.6
T1300,1300,39.942464,70.930510,90494.0,90494.0,90415.7,90415.7,90415.7,90364.1,90364.1,90364.1,90364.1,90364.1,90364.1,90364.1,90365.9,90365.9,90365.9
T1301,1301,41.011917,72.815540,8273.15,8273.15,8273.15,8273.15,8273.15,8273.15,8273.15,8273.15,8273.15,8273.15,8273.15,8273.15,8273.15,8273.15,8273.15
T1302,1302,31.430103,-7.4085400,659800.,659800.,659621.,659615.,658480.,658471.,658839.,658839.,658828.,659757.,659757.,659757.,659742.,659742.,659742.
T1303,1303,39.037938,65.585000,NaN,NaN,12091.5,8909.55,7636.75,7636.75,7636.75,7636.75,7636.75,7636.75,7636.75,7636.75,7636.75,7636.75,7636.75
T1304,1304,10.623463,125.05520,4.34330e+007,4.33672e+007,4.33354e+007,4.32957e+007,4.31826e+007,4.31074e+007,4.28361e+007,4.23899e+007,4.23213e+007,4.21705e+007,4.18464e+007,4.15419e+007,4.16167e+007,4.16167e+007,4.16167e+007
T1305,1305,10.733394,125.01667,2.18518e+007,2.18269e+007,2.18175e+007,2.17238e+007,2.16887e+007,2.16684e+007,2.15518e+007,2.16039e+007,2.15795e+007,2.15333e+007,2.14927e+007,2.14332e+007,2.14808e+007,2.14808e+007,2.14808e+007
T1306,1306,11.133677,124.83500,2.82747e+007,2.82296e+007,2.81628e+007,2.80045e+007,2.80419e+007,2.80011e+007,2.79644e+007,2.79922e+007,2.79218e+007,2.76922e+007,2.76320e+007,2.76262e+007,2.76075e+007,2.76075e+007,2.76075e+007
T1307,1307,10.706064,125.00570,2.64357e+007,2.64050e+007,2.63911e+007,2.62726e+007,2.62169e+007,2.61861e+007,2.60374e+007,2.61041e+007,2.60729e+007,2.60068e+007,2.59507e+007,2.58741e+007,2.59310e+007,2.59310e+007,2.59310e+007
T1308,1308,8.1847678,125.30917,2.53241e+007,2.52505e+007,2.51875e+007,2.51804e+007,2.52949e+007,2.51638e+007,2.51314e+007,2.49501e+007,2.49533e+007,2.49901e+007,2.48806e+007,2.46522e+007,2.46508e+007,2.46508e+007,2.46508e+007
T1309,1309,11.050066,125.01667,8.04043e+006,8.04241e+006,8.03875e+006,8.03570e+006,8.04494e+006,8.04169e+006,8.03558e+006,8.04614e+006,8.03036e+006,8.01932e+006,7.99541e+006,8.00121e+006,7.99638e+006,7.99638e+006,7.99638e+006
T1310,1310,8.1589376,125.28250,1.22900e+007,1.22498e+007,1.22372e+007,1.22344e+007,1.22734e+007,1.22197e+007,1.21765e+007,1.20621e+007,1.20385e+007,1.19930e+007,1.18476e+007,1.17784e+007,1.16570e+007,1.16570e+007,1.16570e+007
T1311,1311,8.1956078,125.14472,1.19319e+007,1.18819e+007,1.18326e+007,1.18311e+007,1.17682e+007,1.16767e+007,1.15759e+007,1.14717e+007,1.14528e+007,1.13787e+007,1.09860e+007,1.09219e+007,1.09096e+007,1.09096e+007,1.09096e+007
T1312,1312,10.640563,125.13880,4.35788e+007,4.35069e+007,4.34699e+007,4.34239e+007,4.32723e+007,4.31732e+007,4.25307e+007,4.13902e+007,4.12949e+007,4.11144e+007,4.09507e+007,4.07987e+007,4.06842e+007,4.06842e+007,4.06842e+007
T1313,1313,10.916735,124.45000,1.96485e+007,1.97328e+007,1.97129e+007,1.96956e+007,1.96767e+007,1.96425e+007,1.95246e+007,1.93499e+007,1.93433e+007,1.88578e+007,1.85768e+007,1.86575e+007,1.86369e+007,1.86369e+007,1.86369e+007
T1314,1314,38.478992,57.033450,17793.3,17793.3,17793.3,17793.3,17793.3,17793.3,17793.3,17793.3,17793.3,17793.3,17793.3,17793.3,17793.3,17793.3,17793.3
T1315,1315,37.663911,61.660070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
T1316,1316,-17.977337,35.703330,1.05828e+007,1.04082e+007,1.03727e+007,1.02911e+007,1.02790e+007,1.02710e+007,1.02349e+007,1.01383e+007,1.01182e+007,9.95995e+006,7.31054e+006,7.28423e+006,7.26847e+006,7.26847e+006,7.26847e+006
T1317,1317,-17.489003,35.239720,2.60209e+006,2.60021e+006,2.59321e+006,2.58551e+006,2.58471e+006,2.58107e+006,2.57401e+006,2.54014e+006,2.53997e+006,2.52266e+006,2.48111e+006,2.52264e+006,2.52165e+006,2.52165e+006,2.52165e+006
T1318,1318,-17.327051,35.584170,4.11983e+006,4.11398e+006,4.09627e+006,4.06484e+006,4.01059e+006,3.76509e+006,3.70899e+006,3.60612e+006,3.54542e+006,3.52377e+006,3.29392e+006,3.20642e+006,3.16659e+006,3.16659e+006,3.16659e+006
T1319,1319,-17.896226,35.832780,4.23178e+007,4.27419e+007,4.29777e+007,4.28308e+007,4.26790e+007,4.26107e+007,4.18869e+007,4.12055e+007,4.10393e+007,4.05858e+007,4.05039e+007,4.01010e+007,3.98535e+007,3.98535e+007,3.98535e+007
T1320,1320,-17.319831,35.154720,2.99934e+006,2.99786e+006,2.98958e+006,2.98702e+006,2.98919e+006,2.49190e+006,2.48158e+006,2.46277e+006,2.43869e+006,2.41272e+006,2.41395e+006,2.40810e+006,2.38626e+006,2.38626e+006,2.38626e+006
T1321,1321,-17.138440,35.315560,6.29587e+006,6.29715e+006,6.22061e+006,6.17139e+006,5.95984e+006,5.88787e+006,5.77671e+006,5.68398e+006,5.63330e+006,5.61373e+006,5.26388e+006,5.18521e+006,5.18755e+006,5.18755e+006,5.18755e+006
T1322,1322,-17.090940,35.732220,2.82188e+007,2.81564e+007,2.73477e+007,2.69600e+007,2.63386e+007,2.39657e+007,2.35849e+007,2.33124e+007,2.23997e+007,2.22604e+007,2.08032e+007,2.02583e+007,1.96212e+007,1.96212e+007,1.96212e+007
T1323,1323,-17.216781,35.783330,1.09604e+007,1.09280e+007,1.06984e+007,1.04432e+007,9.61360e+006,8.76085e+006,8.05294e+006,7.78989e+006,7.36602e+006,7.34267e+006,6.83929e+006,6.62554e+006,6.29849e+006,6.29849e+006,6.29849e+006
T1324,1324,-17.367052,35.349170,1.34483e+007,1.34477e+007,1.33393e+007,1.31823e+007,1.29735e+007,1.27939e+007,1.26411e+007,1.23783e+007,1.22616e+007,1.21191e+007,1.16998e+007,1.17702e+007,1.17009e+007,1.17009e+007,1.17009e+007
T1325,1325,-17.445392,35.659720,1.51179e+007,1.50838e+007,1.49790e+007,1.48070e+007,1.45400e+007,1.39317e+007,1.37799e+007,1.33416e+007,1.30541e+007,1.29179e+007,1.20637e+007,1.19403e+007,1.17050e+007,1.17050e+007,1.17050e+007
