Gid, Id, LAT,LON,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
C455,455,-14.285547,36.585890,4.86908e+008,4.86904e+008,4.86901e+008,4.86838e+008,4.86814e+008,4.86797e+008,4.86782e+008,4.86683e+008,4.86581e+008,4.86535e+008,4.86391e+008,4.86349e+008,4.86311e+008,4.86311e+008,4.86311e+008
C456,456,-14.449901,37.969630,2.87714e+008,2.87425e+008,2.86895e+008,2.85861e+008,2.85499e+008,2.84357e+008,2.84320e+008,2.81699e+008,2.80321e+008,2.79147e+008,2.76974e+008,2.75355e+008,2.74813e+008,2.74813e+008,2.74813e+008
C457,457,-14.625078,39.046353,2.57285e+008,2.57266e+008,2.57094e+008,2.56987e+008,2.56609e+008,2.56566e+008,2.55965e+008,2.55688e+008,2.54625e+008,2.53409e+008,2.51356e+008,2.50987e+008,2.50790e+008,2.50790e+008,2.50790e+008
C458,458,-14.305921,40.322155,6.52581e+007,6.51438e+007,6.50781e+007,6.50205e+007,6.49431e+007,6.44778e+007,6.33627e+007,6.30576e+007,6.04908e+007,5.99598e+007,5.98212e+007,5.01219e+007,5.01075e+007,5.01075e+007,5.01075e+007
C459,459,-15.127545,47.721869,5.03820e+007,5.02974e+007,5.01264e+007,5.00490e+007,4.97232e+007,4.80213e+007,2.67786e+007,2.65500e+007,2.62143e+007,2.61900e+007,2.58813e+007,2.52990e+007,2.52702e+007,2.52702e+007,2.52702e+007
C460,460,-14.329803,48.793142,4.51543e+008,4.51445e+008,4.50931e+008,4.50231e+008,4.49861e+008,4.47359e+008,4.46536e+008,4.45781e+008,4.45185e+008,4.44760e+008,4.44214e+008,4.43323e+008,4.43082e+008,4.43082e+008,4.43082e+008
C461,461,-14.393065,49.154860,5.33228e+008,5.33055e+008,5.32022e+008,5.31500e+008,5.30951e+008,5.30686e+008,5.30555e+008,5.29843e+008,5.29543e+008,5.28799e+008,5.28400e+008,5.27222e+008,5.27003e+008,5.27003e+008,5.27003e+008
C462,462,-14.038625,-44.804420,3.91950e+006,3.81960e+006,3.81960e+006,3.79530e+006,3.79530e+006,3.73140e+006,3.73140e+006,3.66660e+006,3.66660e+006,3.65940e+006,3.59460e+006,3.59100e+006,3.57840e+006,3.57840e+006,3.57840e+006
C463,463,-13.231448,-44.240605,2.51214e+008,2.50937e+008,2.50020e+008,2.48990e+008,2.47795e+008,2.46977e+008,2.46745e+008,2.42894e+008,2.42804e+008,2.42564e+008,2.39948e+008,2.39893e+008,2.38677e+008,2.38677e+008,2.38677e+008
C464,464,-14.151449,-43.061188,6.50790e+006,6.49440e+006,6.49440e+006,6.44490e+006,6.39180e+006,6.39090e+006,6.36840e+006,6.36840e+006,6.36840e+006,6.36840e+006,6.36840e+006,6.36840e+006,6.36840e+006,6.36840e+006,6.36840e+006
C465,465,-13.413541,-41.715866,2.80133e+008,2.80088e+008,2.79835e+008,2.79588e+008,2.79454e+008,2.77637e+008,2.76850e+008,2.76214e+008,2.76169e+008,2.75958e+008,2.75338e+008,2.74948e+008,2.72715e+008,2.72715e+008,2.72715e+008
C466,466,-14.121613,-40.370248,7.02792e+007,7.02090e+007,7.01982e+007,7.01775e+007,7.01280e+007,7.00893e+007,6.99921e+007,6.99831e+007,6.69213e+007,6.66540e+007,6.65172e+007,6.64686e+007,6.63858e+007,6.63858e+007,6.63858e+007
C467,467,-13.514611,-39.502165,6.09221e+008,6.07608e+008,6.04691e+008,6.03821e+008,6.02663e+008,5.99625e+008,5.96905e+008,5.93159e+008,5.88876e+008,5.88732e+008,5.86319e+008,5.82464e+008,5.82101e+008,5.82101e+008,5.82101e+008
C468,468,-14.124408,30.817985,1.15247e+008,1.15214e+008,1.15191e+008,1.15168e+008,1.15151e+008,1.14782e+008,1.14782e+008,1.14656e+008,1.14472e+008,1.14430e+008,1.14375e+008,1.14375e+008,1.14375e+008,1.14375e+008,1.14375e+008
C469,469,-13.708484,32.230910,7.94610e+006,7.94520e+006,7.93890e+006,7.92450e+006,7.89480e+006,7.63110e+006,7.57080e+006,7.53750e+006,7.33770e+006,7.31340e+006,7.31340e+006,7.05780e+006,7.03890e+006,7.03890e+006,7.03890e+006
C470,470,-13.351450,33.074456,3.39210e+006,3.39210e+006,3.39210e+006,3.39210e+006,3.39210e+006,3.39210e+006,3.39210e+006,3.39210e+006,3.39210e+006,3.39210e+006,3.39210e+006,3.39210e+006,3.39210e+006,3.39210e+006,3.39210e+006
C471,471,-13.643140,33.831265,3.28680e+006,3.25890e+006,3.25530e+006,3.22290e+006,3.20310e+006,3.18420e+006,3.17970e+006,3.13020e+006,3.12120e+006,3.11400e+006,3.10770e+006,3.09510e+006,3.09510e+006,3.09510e+006,3.09510e+006
C472,472,-13.884383,34.750402,2.83500e+006,2.83500e+006,2.83500e+006,2.83500e+006,2.83500e+006,2.83500e+006,2.83500e+006,2.83500e+006,2.83500e+006,2.83500e+006,2.83500e+006,2.83500e+006,2.83500e+006,2.83500e+006,2.83500e+006
C473,473,-13.187204,36.069278,5.92747e+008,5.92745e+008,5.92721e+008,5.92230e+008,5.92023e+008,5.89404e+008,5.88830e+008,5.88688e+008,5.87461e+008,5.85937e+008,5.84185e+008,5.82049e+008,5.80980e+008,5.80980e+008,5.80980e+008
C474,474,-14.135318,36.729805,2.20933e+008,2.20929e+008,2.20928e+008,2.20899e+008,2.18786e+008,2.18776e+008,2.18771e+008,2.18706e+008,2.18685e+008,2.18637e+008,2.18578e+008,2.18560e+008,2.18540e+008,2.18540e+008,2.18540e+008
C475,475,-14.138165,38.118099,3.11481e+007,3.11463e+007,3.11454e+007,3.11454e+007,3.11436e+007,3.11427e+007,3.11427e+007,3.11238e+007,3.11220e+007,3.10779e+007,3.10131e+007,3.09870e+007,3.09708e+007,3.09708e+007,3.09708e+007
C476,476,-14.024606,38.744822,8.67663e+007,8.67447e+007,8.66196e+007,8.64648e+007,8.63073e+007,8.62758e+007,8.59104e+007,8.58834e+007,8.41977e+007,8.39817e+007,8.35695e+007,8.35263e+007,8.33391e+007,8.33391e+007,8.33391e+007
C477,477,-13.235198,39.786512,1.32324e+008,1.27498e+008,1.27035e+008,1.26222e+008,1.26031e+008,1.25877e+008,1.24918e+008,1.24646e+008,1.24086e+008,1.19304e+008,1.17269e+008,1.16657e+008,1.16562e+008,1.16562e+008,1.16562e+008
C478,478,-13.403711,48.925701,1.49390e+008,1.49001e+008,1.48882e+008,1.48436e+008,1.48087e+008,1.46534e+008,1.45050e+008,1.43832e+008,1.42426e+008,1.42100e+008,1.41411e+008,1.39787e+008,1.39311e+008,1.39311e+008,1.39311e+008
C479,479,-13.680649,49.844161,4.04861e+008,4.04164e+008,4.02137e+008,4.00240e+008,3.96998e+008,3.95891e+008,3.95338e+008,3.88301e+008,3.85370e+008,3.75573e+008,3.72744e+008,3.69588e+008,3.68928e+008,3.68928e+008,3.68928e+008
C480,480,-12.402840,-71.622126,7.23438e+008,7.23017e+008,7.22807e+008,7.22643e+008,7.22434e+008,7.22042e+008,7.21880e+008,7.21517e+008,7.21340e+008,7.21301e+008,7.21205e+008,7.21066e+008,7.20797e+008,7.20797e+008,7.20797e+008
C481,481,-12.647936,-45.253815,1.04211e+007,1.04211e+007,1.04193e+007,1.04193e+007,1.02996e+007,1.02996e+007,1.02996e+007,1.02987e+007,1.02213e+007,1.01358e+007,1.01358e+007,1.01331e+007,1.01250e+007,1.01250e+007,1.01250e+007
C482,482,-12.370161,-44.966035,1.43272e+008,1.43113e+008,1.37912e+008,1.30608e+008,1.24247e+008,1.22896e+008,1.21122e+008,1.17102e+008,1.17000e+008,1.16780e+008,1.16482e+008,8.61642e+007,8.53434e+007,8.53434e+007,8.53434e+007
C483,483,-12.916975,-44.107940,3.42900e+007,3.42729e+007,3.42099e+007,3.30264e+007,3.27186e+007,3.22020e+007,3.22020e+007,3.17394e+007,3.16782e+007,3.14199e+007,2.56734e+007,2.52891e+007,2.52837e+007,2.52837e+007,2.52837e+007
C484,484,-12.237743,-42.784042,4.03326e+007,4.02678e+007,4.01904e+007,4.00788e+007,4.00770e+007,3.99924e+007,3.99483e+007,3.99087e+007,3.99069e+007,3.98412e+007,3.97917e+007,3.97593e+007,3.95874e+007,3.95874e+007,3.95874e+007
C485,485,-12.347865,-41.736430,5.17869e+007,5.17491e+007,5.16087e+007,5.13684e+007,5.11605e+007,5.07411e+007,5.06025e+007,5.04909e+007,5.03739e+007,5.02389e+007,5.01039e+007,5.00958e+007,4.99293e+007,4.99293e+007,4.99293e+007
C486,486,-12.487119,-40.633358,2.77039e+008,2.76260e+008,2.75399e+008,2.73982e+008,2.73705e+008,2.73148e+008,2.38765e+008,2.38055e+008,2.35873e+008,2.34589e+008,2.29965e+008,2.29802e+008,2.28704e+008,2.28704e+008,2.28704e+008
C487,487,-12.497175,-39.743139,5.62131e+007,5.62131e+007,5.61420e+007,5.60898e+007,5.60691e+007,5.58963e+007,5.58864e+007,5.57505e+007,5.55750e+007,5.55750e+007,5.55039e+007,5.53032e+007,5.50935e+007,5.50935e+007,5.50935e+007
C488,488,-12.434474,-39.165399,8.53470e+006,8.45820e+006,8.44560e+006,8.04150e+006,8.04060e+006,7.98570e+006,7.32600e+006,7.32510e+006,7.19010e+006,7.19010e+006,7.09560e+006,7.08210e+006,7.02630e+006,7.02630e+006,7.02630e+006
C489,489,-13.060721,30.330824,7.64100e+006,7.63920e+006,7.60410e+006,7.54200e+006,7.53390e+006,7.51050e+006,7.50960e+006,7.47000e+006,7.41870e+006,7.39080e+006,7.38180e+006,7.35750e+006,7.30980e+006,7.30980e+006,7.30980e+006
C490,490,-13.073036,30.926111,396000.,396000.,396000.,396000.,396000.,396000.,396000.,396000.,396000.,396000.,396000.,396000.,396000.,396000.,396000.
C491,491,-12.340568,32.338957,1.74474e+007,1.74474e+007,1.74474e+007,1.74474e+007,1.74474e+007,1.74474e+007,1.74474e+007,1.74474e+007,1.74474e+007,1.74474e+007,1.74474e+007,1.74474e+007,1.74474e+007,1.74474e+007,1.74474e+007
C492,492,-13.126817,33.041931,3.59730e+006,3.59730e+006,3.59730e+006,3.59730e+006,3.59730e+006,3.59730e+006,3.59730e+006,3.59730e+006,3.59730e+006,3.59730e+006,3.59730e+006,3.59730e+006,3.59730e+006,3.59730e+006,3.59730e+006
C493,493,-12.942455,35.414148,1.03928e+008,1.03910e+008,1.03906e+008,1.03901e+008,1.03900e+008,1.03502e+008,1.03376e+008,1.03329e+008,1.03024e+008,1.02476e+008,1.02128e+008,1.01794e+008,1.01527e+008,1.01527e+008,1.01527e+008
C494,494,-12.526222,35.583783,5.26466e+008,5.26454e+008,5.26309e+008,5.26234e+008,5.26220e+008,5.26173e+008,5.26092e+008,5.26063e+008,5.26023e+008,5.25986e+008,5.25886e+008,5.25875e+008,5.25834e+008,5.25834e+008,5.25834e+008
C495,495,-13.045922,36.672770,2.16145e+008,2.16137e+008,2.16137e+008,2.16125e+008,2.16116e+008,2.16050e+008,2.16043e+008,2.16040e+008,2.16022e+008,2.16003e+008,2.15974e+008,2.15931e+008,2.15909e+008,2.15909e+008,2.15909e+008
C496,496,-12.348339,37.536604,9.06030e+006,9.06030e+006,9.05580e+006,9.05490e+006,9.04950e+006,9.04230e+006,9.04230e+006,9.04140e+006,9.04140e+006,9.03780e+006,9.03150e+006,9.03150e+006,9.02520e+006,9.02520e+006,9.02520e+006
C497,497,-12.258113,38.430051,3.81870e+006,3.78090e+006,3.77910e+006,3.77100e+006,3.76470e+006,3.76020e+006,3.76020e+006,3.75750e+006,3.75660e+006,3.75570e+006,3.74940e+006,3.74580e+006,3.74220e+006,3.74220e+006,3.74220e+006
C498,498,-12.696085,39.784498,4.03381e+008,4.03025e+008,4.02386e+008,4.02172e+008,4.01827e+008,4.01728e+008,4.01222e+008,4.00990e+008,4.00634e+008,3.97172e+008,3.96869e+008,3.96794e+008,3.96750e+008,3.96750e+008,3.96750e+008
C499,499,-11.219181,-74.877296,6.54620e+008,6.51757e+008,6.50557e+008,6.49928e+008,6.46702e+008,6.42090e+008,6.39911e+008,6.36979e+008,6.35359e+008,6.32201e+008,6.30274e+008,6.27304e+008,6.22502e+008,6.22502e+008,6.22502e+008
C500,500,-11.539415,-73.487596,7.24175e+008,7.23987e+008,7.23930e+008,7.23735e+008,7.23569e+008,7.23508e+008,7.23367e+008,7.23206e+008,7.22861e+008,7.22557e+008,7.22383e+008,7.22198e+008,7.21428e+008,7.21428e+008,7.21428e+008
C501,501,-11.818174,-72.581430,7.19321e+008,7.19095e+008,7.18838e+008,7.18747e+008,7.18509e+008,7.18263e+008,7.17904e+008,7.17632e+008,7.17169e+008,7.16451e+008,7.16181e+008,7.15818e+008,7.14514e+008,7.14514e+008,7.14514e+008
C502,502,-11.881622,-72.354816,7.21810e+008,7.21634e+008,7.21409e+008,7.21320e+008,7.21030e+008,7.20535e+008,7.20500e+008,7.19759e+008,7.19500e+008,7.19180e+008,7.19041e+008,7.18842e+008,7.18359e+008,7.18359e+008,7.18359e+008
C503,503,-11.694877,-70.933594,7.23535e+008,7.23511e+008,7.23501e+008,7.23479e+008,7.23231e+008,7.23220e+008,7.23185e+008,7.23044e+008,7.22784e+008,7.22728e+008,7.22637e+008,7.22501e+008,7.22328e+008,7.22328e+008,7.22328e+008
C504,504,-11.987789,-45.676226,5.49360e+006,5.43150e+006,3.35970e+006,3.35970e+006,3.35970e+006,3.35970e+006,3.23190e+006,2.61900e+006,2.61900e+006,2.61630e+006,2.61630e+006,2.61630e+006,2.61630e+006,2.61630e+006,2.61630e+006
C505,505,-11.627802,-44.691266,3.07818e+008,3.07283e+008,3.05306e+008,3.03350e+008,3.01408e+008,2.80622e+008,2.72244e+008,2.56181e+008,2.53310e+008,2.14346e+008,1.27320e+008,1.23772e+008,1.07937e+008,1.07937e+008,1.07937e+008
C506,506,-12.137086,-44.084258,4.42252e+008,4.41160e+008,4.39856e+008,4.37045e+008,4.33032e+008,4.31146e+008,4.31000e+008,4.29362e+008,4.26648e+008,4.22810e+008,4.17429e+008,4.16401e+008,4.09862e+008,4.09862e+008,4.09862e+008
C507,507,-12.157924,-42.353985,4.03911e+008,4.03694e+008,4.03546e+008,4.03123e+008,4.02791e+008,4.01998e+008,4.01047e+008,4.00315e+008,3.99187e+008,3.98110e+008,3.97578e+008,3.96925e+008,3.95618e+008,3.95618e+008,3.95618e+008
C508,508,-11.826889,-42.215919,2.89882e+008,2.89856e+008,2.89840e+008,2.89787e+008,2.89735e+008,2.89002e+008,2.87287e+008,2.87204e+008,2.87157e+008,2.86942e+008,2.86841e+008,2.86827e+008,2.86613e+008,2.86613e+008,2.86613e+008
C509,509,-12.015601,-39.961542,6.71310e+006,6.70680e+006,6.70500e+006,6.69870e+006,6.69870e+006,6.69870e+006,6.69780e+006,6.69420e+006,6.69420e+006,6.69330e+006,6.69240e+006,6.69150e+006,6.68880e+006,6.68880e+006,6.68880e+006
C510,510,-11.217773,-38.934979,2.28960e+006,2.27880e+006,2.27700e+006,2.27700e+006,2.27700e+006,2.27250e+006,2.27250e+006,2.27250e+006,2.26710e+006,2.26710e+006,2.25270e+006,2.25180e+006,2.23920e+006,2.23920e+006,2.23920e+006
C511,511,-11.382352,30.636661,4.78620e+006,4.75380e+006,4.75380e+006,4.70340e+006,4.68720e+006,4.52070e+006,4.51260e+006,4.45680e+006,4.11300e+006,3.77370e+006,3.64680e+006,3.42270e+006,3.04020e+006,3.04020e+006,3.04020e+006
C512,512,-11.786863,31.575294,6.48765e+007,6.48423e+007,6.47235e+007,6.45705e+007,6.45489e+007,6.44328e+007,6.43599e+007,6.42672e+007,6.37038e+007,6.28794e+007,6.27651e+007,6.27651e+007,6.26967e+007,6.26967e+007,6.26967e+007
C513,513,-11.825235,31.865629,5.23807e+008,5.23736e+008,5.23557e+008,5.23430e+008,5.23429e+008,5.23255e+008,5.23066e+008,5.22927e+008,5.22390e+008,5.21533e+008,5.21380e+008,5.21380e+008,5.21314e+008,5.21314e+008,5.21314e+008
C514,514,-11.867110,32.747234,9.65070e+006,9.65070e+006,9.65070e+006,9.65070e+006,9.65070e+006,9.65070e+006,9.65070e+006,9.64980e+006,9.64980e+006,9.64980e+006,9.64980e+006,9.64980e+006,9.64980e+006,9.64980e+006,9.64980e+006
C515,515,-11.843211,35.237308,3.71146e+008,3.71033e+008,3.70967e+008,3.70660e+008,3.70617e+008,3.70545e+008,3.70545e+008,3.70341e+008,3.70147e+008,3.69749e+008,3.69628e+008,3.69507e+008,3.69271e+008,3.69271e+008,3.69271e+008
C516,516,-11.651809,35.721040,1.74964e+008,1.74924e+008,1.74913e+008,1.74875e+008,1.74871e+008,1.74626e+008,1.74474e+008,1.74309e+008,1.74302e+008,1.73259e+008,1.73237e+008,1.73213e+008,1.73024e+008,1.73024e+008,1.73024e+008
C517,517,-11.330881,37.018167,2.35295e+008,2.35295e+008,2.35047e+008,2.32773e+008,2.32555e+008,2.31325e+008,2.30727e+008,2.29546e+008,2.28861e+008,2.26192e+008,2.22934e+008,2.20714e+008,2.18975e+008,2.18975e+008,2.18975e+008
C518,518,-11.811368,38.246268,4.30380e+006,4.21020e+006,4.20570e+006,4.20390e+006,4.20390e+006,4.20120e+006,4.20030e+006,4.20030e+006,4.18770e+006,4.15890e+006,4.14900e+006,4.14900e+006,4.14720e+006,4.14720e+006,4.14720e+006
C519,519,-11.459055,39.274345,6.82150e+008,6.81557e+008,6.79685e+008,6.78856e+008,6.78239e+008,6.77804e+008,6.76718e+008,6.75806e+008,6.72006e+008,6.70504e+008,6.69094e+008,6.68722e+008,6.67593e+008,6.67593e+008,6.67593e+008
C520,520,-11.230419,40.013711,6.48437e+008,6.47917e+008,6.46774e+008,6.45980e+008,6.44962e+008,6.44515e+008,6.43914e+008,6.43327e+008,6.41921e+008,6.41020e+008,6.40289e+008,6.40004e+008,6.39390e+008,6.39390e+008,6.39390e+008
C521,521,-10.830998,-75.854856,8.69220e+006,8.68230e+006,8.67960e+006,8.66970e+006,8.66970e+006,8.66880e+006,8.66520e+006,8.66160e+006,8.64450e+006,8.64450e+006,8.63550e+006,8.62110e+006,8.59770e+006,8.59770e+006,8.59770e+006
C522,522,-10.767642,-74.677405,7.24940e+008,7.24336e+008,7.24056e+008,7.24044e+008,7.23419e+008,7.22527e+008,7.20499e+008,7.20185e+008,7.19394e+008,7.16647e+008,7.15305e+008,7.14038e+008,7.09857e+008,7.09857e+008,7.09857e+008
C523,523,-10.698307,-73.971262,6.59272e+008,6.58424e+008,6.57664e+008,6.56820e+008,6.55360e+008,6.53670e+008,6.52047e+008,6.51137e+008,6.48833e+008,6.46956e+008,6.45638e+008,6.43192e+008,6.39049e+008,6.39049e+008,6.39049e+008
C524,524,-10.727968,-73.370203,3.91046e+008,3.89093e+008,3.88415e+008,3.87649e+008,3.84826e+008,3.84249e+008,3.83062e+008,3.82210e+008,3.80018e+008,3.78430e+008,3.77707e+008,3.77202e+008,3.75250e+008,3.75250e+008,3.75250e+008
C525,525,-10.328663,-71.552695,7.20938e+008,7.20935e+008,7.20928e+008,7.20927e+008,7.20926e+008,7.20916e+008,7.20907e+008,7.20880e+008,7.20856e+008,7.20818e+008,7.20799e+008,7.20784e+008,7.20669e+008,7.20669e+008,7.20669e+008
C526,526,-11.157711,-71.366309,7.20617e+008,7.20594e+008,7.20587e+008,7.20583e+008,7.20547e+008,7.20469e+008,7.20445e+008,7.20415e+008,7.20385e+008,7.20344e+008,7.20158e+008,7.20140e+008,7.18545e+008,7.18545e+008,7.18545e+008
C527,527,-10.710659,-69.876399,7.25494e+008,7.25476e+008,7.25470e+008,7.25468e+008,7.25369e+008,7.25350e+008,7.25305e+008,7.25251e+008,7.25237e+008,7.25218e+008,7.25072e+008,7.25030e+008,7.24746e+008,7.24746e+008,7.24746e+008
C528,528,-10.698876,-45.164995,3.79119e+008,3.77501e+008,3.64361e+008,2.14528e+008,2.12485e+008,2.11878e+008,2.09760e+008,2.04376e+008,2.04192e+008,2.02610e+008,1.94920e+008,1.26796e+008,1.26688e+008,1.26688e+008,1.26688e+008
C529,529,-11.055569,-43.724914,6.70912e+008,6.69598e+008,6.69300e+008,6.67763e+008,6.66141e+008,5.43189e+008,5.43178e+008,5.42371e+008,5.42205e+008,5.39972e+008,5.39145e+008,5.38771e+008,5.38679e+008,5.38679e+008,5.38679e+008
C530,530,-11.144432,-42.526557,4.62880e+008,4.62768e+008,4.62768e+008,4.62766e+008,4.62741e+008,4.62722e+008,4.62643e+008,4.62320e+008,4.62246e+008,4.61831e+008,4.61787e+008,4.61781e+008,4.61751e+008,4.61751e+008,4.61751e+008
C531,531,-10.917415,-41.508893,1.14300e+007,1.14300e+007,1.14300e+007,1.14300e+007,1.14282e+007,1.14273e+007,1.14273e+007,1.14273e+007,1.14228e+007,1.14003e+007,1.13985e+007,1.13931e+007,1.13931e+007,1.13931e+007,1.13931e+007
C532,532,-10.241713,-41.265884,2.96496e+007,2.96496e+007,2.96496e+007,2.96442e+007,2.96442e+007,2.96433e+007,2.96424e+007,2.96415e+007,2.96415e+007,2.96415e+007,2.96415e+007,2.96406e+007,2.96406e+007,2.96406e+007,2.96406e+007
C533,533,-10.327445,-40.300658,1.52192e+008,1.51342e+008,1.50584e+008,1.50173e+008,1.50061e+008,1.50061e+008,1.48564e+008,1.48416e+008,1.48334e+008,1.43338e+008,1.42436e+008,1.42416e+008,1.41698e+008,1.41698e+008,1.41698e+008
C534,534,-10.406225,-38.480322,4.74057e+007,4.74039e+007,4.73769e+007,4.71888e+007,4.71888e+007,4.57893e+007,4.56831e+007,4.51890e+007,4.48218e+007,4.48173e+007,4.40370e+007,4.39578e+007,4.33152e+007,4.33152e+007,4.33152e+007
C535,535,-10.804779,-38.269291,2.43180e+006,2.30760e+006,2.30670e+006,2.15550e+006,2.09070e+006,1.53090e+006,1.43550e+006,1.26000e+006,1.21050e+006,1.20600e+006,1.20150e+006,1.17990e+006,1.17990e+006,1.17990e+006,1.17990e+006
C536,536,-10.390254,-37.282809,2.02320e+007,1.99062e+007,1.96731e+007,1.88802e+007,1.82007e+007,1.60695e+007,1.52460e+007,1.49373e+007,1.24650e+007,1.24254e+007,1.21500e+007,1.14354e+007,1.13823e+007,1.13823e+007,1.13823e+007
C537,537,-10.289137,-36.453108,4.00311e+007,4.00284e+007,3.98943e+007,3.93849e+007,3.93822e+007,3.91977e+007,3.89241e+007,3.87630e+007,3.86352e+007,3.83526e+007,3.82248e+007,3.81456e+007,3.80277e+007,3.80277e+007,3.80277e+007
C538,538,-10.318213,30.598447,2.58168e+008,2.58123e+008,2.58122e+008,2.57869e+008,2.57777e+008,2.56939e+008,2.56910e+008,2.56336e+008,2.55428e+008,2.55218e+008,2.54827e+008,2.53813e+008,2.51708e+008,2.51708e+008,2.51708e+008
C539,539,-10.657522,31.293619,8.95986e+007,8.95905e+007,8.94321e+007,8.93025e+007,8.92998e+007,8.90658e+007,8.89884e+007,8.87463e+007,8.83539e+007,8.81595e+007,8.80146e+007,8.80128e+007,8.77095e+007,8.77095e+007,8.77095e+007
C540,540,-10.286322,32.515640,1.56492e+008,1.56428e+008,1.56336e+008,1.56219e+008,1.56219e+008,1.56125e+008,1.56125e+008,1.55852e+008,1.55740e+008,1.55127e+008,1.54886e+008,1.54886e+008,1.54774e+008,1.54774e+008,1.54774e+008
C541,541,-10.760655,33.259976,2.77195e+008,2.77176e+008,2.77151e+008,2.77025e+008,2.77016e+008,2.76931e+008,2.76874e+008,2.76832e+008,2.76774e+008,2.76726e+008,2.76703e+008,2.76583e+008,2.76525e+008,2.76525e+008,2.76525e+008
C542,542,-10.692620,33.646092,3.63965e+008,3.63906e+008,3.63647e+008,3.63231e+008,3.63173e+008,3.62377e+008,3.62094e+008,3.61480e+008,3.61035e+008,3.60251e+008,3.60103e+008,3.59431e+008,3.58959e+008,3.58959e+008,3.58959e+008
C543,543,-11.065697,34.586616,3.51846e+007,3.51495e+007,3.50496e+007,3.49830e+007,3.49560e+007,3.49479e+007,3.49479e+007,3.48399e+007,3.48201e+007,3.48003e+007,3.47481e+007,3.46698e+007,3.45753e+007,3.45753e+007,3.45753e+007
C544,544,-10.812323,35.531974,1.81282e+008,1.81027e+008,1.80644e+008,1.80438e+008,1.80263e+008,1.79831e+008,1.78512e+008,1.77552e+008,1.72588e+008,1.69385e+008,1.68152e+008,1.66139e+008,1.63783e+008,1.63783e+008,1.63783e+008
C545,545,-11.147637,36.870254,3.66222e+008,3.66222e+008,3.65900e+008,3.65169e+008,3.64908e+008,3.64591e+008,3.64198e+008,3.63456e+008,3.63151e+008,3.61664e+008,3.60824e+008,3.60161e+008,3.59763e+008,3.59763e+008,3.59763e+008
C546,546,-10.737700,37.805898,3.96031e+008,3.95095e+008,3.94523e+008,3.93231e+008,3.91932e+008,3.90226e+008,3.89880e+008,3.89281e+008,3.80517e+008,3.79862e+008,3.78202e+008,3.77894e+008,3.77605e+008,3.77605e+008,3.77605e+008
C547,547,-11.073305,38.694828,4.87827e+007,4.86252e+007,4.85244e+007,4.84866e+007,4.83291e+007,4.82148e+007,4.76964e+007,4.71573e+007,3.23937e+007,3.19635e+007,3.17358e+007,3.16746e+007,3.15720e+007,3.15720e+007,3.15720e+007
C548,548,-10.319250,39.526151,4.92509e+008,4.91762e+008,4.86460e+008,4.85652e+008,4.84092e+008,4.82653e+008,4.79737e+008,4.78546e+008,4.71219e+008,4.67684e+008,4.64563e+008,4.64563e+008,4.62737e+008,4.62737e+008,4.62737e+008
C549,549,-9.6419875,-76.533278,2.93850e+006,2.93400e+006,2.93400e+006,2.92860e+006,2.92410e+006,2.92410e+006,2.91150e+006,2.90880e+006,2.90430e+006,2.90340e+006,2.90160e+006,2.89800e+006,2.89710e+006,2.89710e+006,2.89710e+006
C550,550,-9.8551504,-75.730738,6.32157e+008,6.31660e+008,6.30485e+008,6.29089e+008,6.27848e+008,6.26139e+008,6.25162e+008,6.23952e+008,6.22516e+008,6.21106e+008,6.20214e+008,6.19677e+008,6.17259e+008,6.17259e+008,6.17259e+008
C551,551,-9.1999296,-75.200349,7.24898e+008,7.24320e+008,7.22751e+008,7.21531e+008,7.20384e+008,7.15954e+008,7.14859e+008,7.13205e+008,7.07959e+008,7.03137e+008,6.99616e+008,6.97112e+008,6.88863e+008,6.88863e+008,6.88863e+008
C552,552,-9.2059563,-74.315091,6.62791e+008,6.60327e+008,6.59339e+008,6.58897e+008,6.58257e+008,6.55344e+008,6.53767e+008,6.51624e+008,6.47252e+008,6.39040e+008,6.35881e+008,6.33705e+008,6.28270e+008,6.28270e+008,6.28270e+008
C553,553,-9.5262109,-72.828467,7.18191e+008,7.17764e+008,7.17490e+008,7.17278e+008,7.16746e+008,7.15622e+008,7.14492e+008,7.13929e+008,7.13047e+008,7.12446e+008,7.11551e+008,7.11389e+008,7.09545e+008,7.09545e+008,7.09545e+008
C554,554,-9.5619774,-71.927446,7.24660e+008,7.24625e+008,7.24608e+008,7.24596e+008,7.24584e+008,7.24513e+008,7.24491e+008,7.24483e+008,7.24460e+008,7.24445e+008,7.24424e+008,7.24411e+008,7.24304e+008,7.24304e+008,7.24304e+008
C555,555,-10.060293,-70.535502,7.24282e+008,7.24281e+008,7.24270e+008,7.24263e+008,7.24227e+008,7.24160e+008,7.24153e+008,7.24139e+008,7.24118e+008,7.24108e+008,7.24090e+008,7.24025e+008,7.23820e+008,7.23820e+008,7.23820e+008
C556,556,-10.146286,-69.770243,7.25757e+008,7.25757e+008,7.25744e+008,7.25739e+008,7.25724e+008,7.25718e+008,7.25716e+008,7.25713e+008,7.25704e+008,7.25703e+008,7.25692e+008,7.25689e+008,7.25626e+008,7.25626e+008,7.25626e+008
