"","X","pre_average_NTL","pre_average_LTDR","pre_max_LTDR","pre_min_temp","pre_max_temp","pre_average_temp","pre_max_precip","pre_min_precip","pre_average_precip","post_implementation_time","year","dist_to_all_rivers.na.mean","dist_to_roads.na.mean","srtm_elevation_500m.na.mean","srtm_slope_500m.na.mean","accessibility_map.na.mean","gpw_v3_density.2000.mean","wdpa_5km.na.sum","treecover2000.na.mean","treatment","latitude","longitude","total_disbursements","MultiFocal","cover_outcome","udel_precip_v4_01_yearly_max.2002.mean","udel_precip_v4_01_yearly_min.2002.mean","udel_precip_v4_01_yearly_mean.2002.mean","udel_air_temp_v4_01_yearly_max.2002.mean","udel_air_temp_v4_01_yearly_min.2002.mean","udel_air_temp_v4_01_yearly_mean.2002.mean","v4composites_calibrated.2002.mean","ltdr_yearly_ndvi_mean.2002.mean","preFrag_avg","mean_patch_size2014","pred_trt"
"220",328,0.301286492367222,2401.21454067897,7697.09585466035,13.2603448275862,27.1939655172414,21.4203304597701,371.10775862069,5.18879310344828,134.06408045977,4,2010,2118.4423828125,3527.9638671875,449.919865453,6.57909202576,223.68386346,56.1263847351074,0,72.9772061775,1,22.1440244075053,106.00815,685818.315172,1,0.0136497056861842,347.15,10.1,135.03125,26.8,14.15,21.575,0.44637345679,2302.23535156,18474281.8181818,17602400,10802200.355092
"221",340,0.11399123660947,1414.84296874967,5837.614274088,21.1358333333333,22.58,21.8385416666667,239.009166666667,47.94,132.839375,3,2011,2142.921875,10096.328125,2116.91911999,12.3783988953,709.036129568,9.25248241424561,1,69.9078860439,1,0.643533656069576,-78.38114,2664035.52047,1,0.00965683533998378,208.4,45.25,120.975,22.75,21.45,22.0395833333333,0.095178719867,1512.73718262,3281689.16666667,3187750,98662106.503639
"222",342,5.743994181214,1857.557368978,6194.537711589,14.9925,16.5733333333333,15.7679166666667,161.888333333333,18.3008333333333,80.2675,3,2011,2057.48974609375,4753.67431640625,2569.80659224,12.1824150085,374.387364921,102.997283935547,0,27.1274002172,1,0.487892771637791,-78.2146699999999,2664035.52047,1,0.0162210175091282,129.05,19.125,68.36875,16.575,15.075,15.7729166666667,5.97589359933,1947.20788574,324296.166666667,325696,98662106.503639
"223",339,0.27855361596004,1495.56641438833,6761.58356119733,23.7933333333333,25.5883333333333,24.6408333333333,526.171666666667,149.753333333333,330.364861111111,3,2011,2418.29370117188,5728.75439453125,126.924975954,1.79311239719,357.71959883,26.8119564056396,0,90.7095525624,1,1.25270712027467,-78.64442,2664035.52047,1,0.0230195983745094,484.6,137.95,312.916666666667,25.55,23.65,24.425,0.224854530341,1530.28845215,49511775,10280000,98662106.503639
"224",338,0,924.726995849667,4963.95086263067,24.3466666666667,25.8166666666667,25.0388888888889,275.418333333333,81.205,170.1275,3,2011,1823.447265625,12977.302734375,1058.56291884,8.88165473938,716.429700499,2.98610949516296,1,95.6464352458,1,0.755804294180432,-78.5762,2664035.52047,1,0.00252610121365932,251.55,79.15,156.8375,25.95,24.35,25.0416666666667,0,929.352355957,722441000,720004000,98662106.503639
"225",336,6.5320337296455,1850.18273518767,6269.010351562,18.2616666666667,19.74,18.9644444444444,169.023333333333,11.9533333333333,81.9381944444444,3,2011,2297.8271484375,5671.42724609375,2743.23785737,11.3130540848,423.372817955,124.46272277832,0,27.2936155773,1,0.424662412380024,-78.26548,2664035.52047,1,0.0102010077029571,134.6,9.55,69.8458333333333,19.85,18.5,19.0791666666667,6.44107883817,1957.54077148,276406.25,278512,98662106.503639
"226",344,0.34011545023171,1899.642871094,7169.219319661,24.5188888888889,26.1522222222222,25.3062037037037,360.557777777778,96.1355555555556,216.298888888889,3,2011,2582.44555664062,5538.7998046875,32.6545314703,0.759547173977,389.280949975,22.521577835083,0,73.057713959,1,1.18441673166261,-78.89379,2664035.52047,1,0.0350305691167451,326.9,91.1333333333333,201.444444444444,26.2333333333333,24.7,25.3416666666667,0.489202657807,1994.38964844,12662115,6523400,98662106.503639
"227",341,0.341753395006785,1771.74844156967,6769.06831054667,24.425,26.3616666666667,25.3794444444444,472.418333333333,98.5283333333333,242.356527777778,3,2011,3292.09838867188,5663.44384765625,30.6841582519,0.587885797024,279.715210356,39.7199287414551,0,55.4305064213,1,1.41335803479954,-78.85997,2664035.52047,1,0.022402804059581,425.15,98.05,221.916666666667,26.3,24.5,25.2458333333333,0.402823920266,1897.21875,13640981.6666667,4645400,98662106.503639
"228",343,4.3912666005115,1800.17394205733,6186.41583659,18.2616666666667,19.74,18.9644444444444,169.023333333333,11.9533333333333,81.9381944444444,3,2011,2117.1669921875,6368.4794921875,2540.44980859,12.2925710678,487.102532171,78.6811676025391,0,36.2723227128,1,0.517022937156369,-78.2630899999999,2664035.52047,1,0.014035892703398,134.6,9.55,69.8458333333333,19.85,18.5,19.0791666666667,4.35303913405,1902.23937988,508119.083333333,506853,98662106.503639
"229",354,1.95885422761278,2562.46965680821,6376.41148158429,9.42410714285714,21.13125,16.1829613095238,176.307142857143,2.11875,64.0989583333333,5,2009,1636.83874511719,1598.82165527344,1102.41667446,3.76009511948,150.64619883,39.7622528076172,0,14.3495721509,1,-28.8981444454279,29.97828,965595.30109,0,0.00694536390483153,161.25,3.525,48.81875,21,8.95,15.9833333333333,1.94692532943,3217.89770508,81264.79,81321.3,-57708.7539117459
"230",352,0.33103679921645,2540.36283656536,6197.83204868857,11.6428571428571,22.6223214285714,18.0008928571429,174.919642857143,1.47767857142857,60.3049851190476,5,2009,1871.75036621094,1817.54150390625,985.813203301,6.05702161789,301.319367879,72.6121826171875,0,13.8798618665,1,-28.6183005063634,30.46023,965595.30109,0,0.00666591576985695,149.625,1.275,45.7645833333333,22.65,10.8,17.8583333333333,0.364136413641,3252.95800781,147973,147566,-57708.7539117459
"231",355,0.419437089869833,1801.68526785679,4077.59007045179,5.17857142857143,22.2919642857143,13.6972470238095,78.78125,1.16517857142857,30.0278273809524,5,2009,2219.7890625,2488.30590820312,1583.71386647,11.3804588318,174.646805456,57.6871566772461,1,0.731432845313,1,30.8628940308237,-8.15597,965595.30109,0,0.000186939182452642,80.875,3.4,30.55,21.05,7.525,14.1166666666667,0.514336917563,1868.37512207,25251.72,25220.7,-57708.7539117459
"232",351,1.39272025097161,2476.37999616393,6588.32067871071,6.90178571428571,18.9544642857143,13.8254464285714,165.8125,1.29642857142857,55.4440476190476,5,2009,2063.33715820312,1679.62622070312,1309.1691328,4.42493772507,203.868623853,42.2659492492676,1,12.2620280486,1,-28.7556224312474,29.31613,965595.30109,0,0.0574137324959732,164.1,4.175,40.68125,18.45,6.525,13.5604166666667,1.23628383321,2930.96704102,59673.17,49541.3,-57708.7539117459
"233",349,0.0177731370820456,1315.85816737607,2917.86643763964,2.77946428571429,22.8214285714286,12.3248511904762,71.5669642857143,1.52410714285714,28.3348214285714,5,2009,2265.51049804688,2944.6181640625,2461.87561509,11.2257070541,254.14239943,41.4780044555664,1,0.329514750888,1,31.6693572437595,-6.32895,965595.30109,0,0,92.3,3.4,30.4583333333333,22.175,5.025,12.8520833333333,0.0142857142857,1469.44921875,0,0,-57708.7539117459
"234",417,2.09096184900981,2214.38978928808,7152.47117262731,NA,NA,NA,NA,NA,NA,7,2007,3246.78466796875,161936.34375,101.577774702,2.57843852043,81.9314099075,335.749603271484,0,36.2413492756,1,13.7334142961928,123.06667,7528500.75285,1,0.0144104291291744,NA,NA,NA,NA,NA,NA,2.48405329027,2484.32543945,528356.25,522025,222546.721641834
"235",429,0.214703509479769,2186.98750187808,7062.41026893038,25.2423076923077,28.5576923076923,27.0301282051282,534.942307692308,45.5269230769231,204.548076923077,7,2007,2674.74072265625,127462.3984375,201.521364846,3.44710206985,254.200122775,147.138671875,0,45.6139192648,1,13.8334150072816,122.76667,7528500.75285,1,0.0204748790823571,627.9,60.4,244.55,28.8,25.5,27.225,0.360629286002,2456.79150391,2688102.5,2346990,222546.721641834
"236",426,1.60318181818219,2107.93782395654,6823.55406775846,NA,NA,NA,NA,NA,NA,7,2007,2749.92846679688,155624.75,87.4513521915,2.40653514862,83.5917740945,311.636657714844,0,33.6402437052,1,13.6667538234267,122.98333,7528500.75285,1,0.0134336183657077,NA,NA,NA,NA,NA,NA,1.93252525253,2367.61181641,1086885,1057640,222546.721641834
"237",424,0.210499798468356,2346.38552621692,7298.85484900846,24.9673076923077,28.2788461538462,26.774358974359,472.288461538462,35.1096153846154,180.105769230769,7,2007,2792.45751953125,35163.62890625,195.979823455,3.36378741264,303.674175824,116.811431884766,0,52.2875461893,1,13.9334157206323,122.66667,7528500.75285,1,0.0295347963701809,533.2,46.65,207.375,28.4,25.1,26.9125,0.336960902862,2613.55737305,3615556.25,3118720,222546.721641834
"238",423,0.0510974627466794,1650.10290996846,6743.47710712192,23.7807692307692,27.6480769230769,25.7331730769231,473.292307692308,14.1326923076923,172.461858974359,7,2007,2935.79565429688,22587.583984375,483.470090215,9.51931285858,711.811515481,62.704647064209,1,66.4711192449,1,14.9500931065522,121.46667,7528500.75285,1,0.00674841870271611,626.45,9.85,185.3,27.55,23.85,25.6666666666667,0.00201369311317,1720.27954102,139863125,122080000,-42368357.2330904
"239",431,0.367991125453894,2254.00983135538,7166.01600060115,25.2423076923077,28.5576923076923,27.0301282051282,534.942307692308,45.5269230769231,204.548076923077,7,2007,3165.60986328125,99905.8125,177.190758906,3.41813087463,175.931979695,186.018630981445,0,52.5847898228,1,13.8167548886577,122.9,7528500.75285,1,0.0162692306777617,627.9,60.4,244.55,28.8,25.5,27.225,0.52480839048,2528.07397461,4368200,4251900,222546.721641834
"240",430,0.645639886960125,1931.44107290462,6512.38179837808,25.2423076923077,28.5576923076923,27.0301282051282,534.942307692308,45.5269230769231,204.548076923077,7,2007,3234.0107421875,3454.48779296875,186.896253149,3.24082803726,184.066994468,307.921813964844,0,43.0216430635,1,13.9924561428654,122.97804,7528500.75285,1,0.0141092080689503,627.9,60.4,244.55,28.8,25.5,27.225,0.848203471942,2131.57299805,3323858.75,3105520,222546.721641834
"241",425,8.70489327426625,2509.11206054731,7369.40521709769,24.3051282051282,28.2564102564103,26.284188034188,472.651282051282,10.2923076923077,163.702670940171,7,2007,2246.4375,5142.71875,188.816824547,3.29055547714,209.479402262,1078.39074707031,1,39.0046073323,1,15.0000934762987,121.06667,7528500.75285,1,0.0204160835747063,551.333333333333,6.56666666666667,158.127777777778,28.0333333333333,24.3333333333333,26.1944444444444,8.09222714458,2757.60424805,513101.75,498972,222546.721641834
"242",422,4.74294678714937,2763.52040452308,7421.95143479577,23.9884615384615,27.825,25.9726762820513,420.304807692308,12.3201923076923,141.909455128205,7,2007,2157.40795898438,4037.05517578125,130.80737242,2.13541150093,193.370637786,367.03955078125,1,22.0715387847,1,15.3508460879846,121.04773,7528500.75285,1,0.0272206381904749,530.5,19.6,148.58125,27.6,23.975,25.9291666666667,5.02449799197,3043.51391602,114888.625,107528,222546.721641834
"243",419,7.1837243254125,2287.95794208269,7435.86803260231,24.3051282051282,28.2564102564103,26.284188034188,472.651282051282,10.2923076923077,163.702670940171,7,2007,2489.01000976562,10431.884765625,357.22492276,6.27698135376,443.138933764,1264.15270996094,1,63.3380092886,1,14.9167628604285,121.18333,7528500.75285,1,0.0153266812161216,551.333333333333,6.56666666666667,158.127777777778,28.0333333333333,24.3333333333333,26.1944444444444,6.63189689891,2480.42895508,3165465,3052120,222546.721641834
"244",418,12.851716673375,2203.59459040692,7270.98929537385,23.7807692307692,27.6480769230769,25.7331730769231,473.292307692308,14.1326923076923,172.461858974359,7,2007,2532.80346679688,11291.2705078125,374.401730532,6.50379276276,409.240905416,2154.39379882812,1,59.683436069,1,14.7834218785616,121.23333,7528500.75285,1,0.0164304623769036,626.45,9.85,185.3,27.55,23.85,25.6666666666667,12.152637938,2367.33398438,2729651.25,2714560,222546.721641834
"245",421,0.716212121211937,2376.11777437654,7312.57596529385,25.2423076923077,28.5576923076923,27.0301282051282,534.942307692308,45.5269230769231,204.548076923077,7,2007,2944.14697265625,18521.392578125,187.206087152,3.32137012482,219.609058927,256.007232666016,0,62.0480124552,1,13.9930261469458,122.87016,7528500.75285,1,0.0164738500878626,627.9,60.4,244.55,28.8,25.5,27.225,0.967272727273,2644.00854492,6646312.5,5913580,222546.721641834
"246",427,20.5595046314812,2171.17835881115,6886.38191105885,24.3051282051282,28.2564102564103,26.284188034188,472.651282051282,10.2923076923077,163.702670940171,7,2007,2511.25390625,17873.943359375,230.638161962,4.13595914841,199.351657235,3701.63842773438,1,41.1456886323,1,14.8167621236504,121.11667,7528500.75285,1,0.0197442537173977,551.333333333333,6.56666666666667,158.127777777778,28.0333333333333,24.3333333333333,26.1944444444444,19.1119613371,2350.18554688,650129.75,652318,222546.721641834
"247",440,9.05031107517529,2238.99035644519,6392.37680844889,18.6802469135802,29.3469135802469,25.7777777777778,475.601234567901,1.32962962962963,158.830761316872,6,2008,1948.44030761719,1932.7841796875,10.2201405152,0.191959232092,68.1893649579,2587.74047851562,0,3.9496766121,1,23.9501731209199,90.6250000000001,NA,0,0.00696315663100606,568.233333333333,0,186.425,28.4,19.2333333333333,25.1638888888889,9.64261168385,2344.23413086,23748.9777777778,23524.2,-57708.7539117459
"248",439,3.82223068138471,1959.51760977259,5551.68518518556,18.412962962963,29.4425925925926,25.6981481481481,455.905555555556,0.768518518518518,146.320061728395,6,2008,1514.18017578125,2771.9345703125,12.506176442,0.189890354872,85.4515024724,1217.1337890625,0,1.40758163641,1,24.2494263867902,89.91318,NA,0,0.0225430281865802,598.4,0,176.716666666667,28.35,18.85,25.0791666666667,3.96079177769,2134.50439453,27853.6888888889,27919.8,-57708.7539117459
"249",19,0.20607633336615,1618.24097900423,3775.29547526133,21.5058333333333,33.4958333333333,28.1095833333333,197.003333333333,0,42.6838194444444,3,2011,1747.54748535156,2362.1787109375,427.261238865,0.353729218245,211.529315961,89.9441604614258,0,0.000904797483018,1,13.5500829983563,8.05,4144055.25407,0,NA,191.325,0,40.2104166666667,34.1,20.25,28.1291666666667,0.224646464646,1827.69494629,0,0,-57708.7539117459
"250",34,0.021824843712195,1636.0369323734,3769.07867838533,21.9177777777778,33.6733333333333,28.3475,174.327777777778,0,37.5213888888889,3,2011,2227.931640625,2107.73120117188,347.360475944,0.359026014805,128.220024223,98.3289489746094,0,0.00210837159412,1,13.6550837407627,6.69444,4144055.25407,0,NA,185.466666666667,0,36.4083333333333,34.5333333333333,20.9333333333333,28.3277777777778,0,1804.89331055,0,0,-57708.7539117459
"251",32,0.27922877844255,1602.08540445983,3784.13332519567,21.5058333333333,33.4958333333333,28.1095833333333,197.003333333333,0,42.6838194444444,3,2011,1615.18151855469,2350.52563476562,418.767128959,0.290550082922,218.10989899,82.662353515625,0,0.00038679034821,1,13.6200834930227,7.93,4144055.25407,0,NA,191.325,0,40.2104166666667,34.1,20.25,28.1291666666667,0.30909829407,1819.97680664,0,0,-57708.7539117459
"252",33,0.0009087237479795,1402.15449829163,2993.713785808,21.705,33.8283333333333,28.4374305555556,135.0975,0,28.5010416666667,3,2011,2176.7578125,2819.04931640625,444.433165001,0.347908318043,270.394037067,30.4732913970947,0,0,1,14.6223106980722,8.11194000000001,4144055.25407,0,NA,120.45,0,24.8666666666667,34.325,20.6,28.5166666666667,0,1380.62573242,0,0,-57708.7539117459
"253",35,0,1535.58773600287,3385.234879557,22.1158333333333,33.81,28.525625,168.601666666667,0,35.6211111111111,3,2011,2073.85327148438,3179.53833007812,351.310084728,0.37934499979,208.201453371,70.6809921264648,0,4.18193548338e-06,1,13.9491958334071,6.55501,4144055.25407,0,NA,163.15,0,33.9291666666667,34.625,21.15,28.4854166666667,0,1680.90393066,0,0,-57708.7539117459
"254",27,0.210112439098015,1643.32055257133,3870.09010416633,21.5058333333333,33.4958333333333,28.1095833333333,197.003333333333,0,42.6838194444444,3,2011,1673.39819335938,2419.08984375,423.939598011,0.301394879818,220.805781759,95.5212860107422,0,0.000481748033211,1,13.5334128807143,7.91666999999999,4144055.25407,0,NA,191.325,0,40.2104166666667,34.1,20.25,28.1291666666667,0.23574605742,1874.79333496,0,0,-57708.7539117459
"255",24,0.3234682592347,1663.15463053383,3885.226521811,21.7216666666667,33.65,28.2545833333333,181.544166666667,0,39.2551388888889,3,2011,1791.81689453125,2202.23266601562,361.020803146,0.317595988512,112.803325223,97.0774383544922,0,0.00354247870685,1,13.5345228885457,6.87444000000001,4144055.25407,0,NA,204.9,0,38.08125,34.525,20.525,28.1770833333333,0.255757575758,1813.46765137,0,0,-57708.7539117459
"256",25,0.032096722465053,1511.24877522733,3530.32001139367,21.82,33.8175,28.4343055555556,179.1075,0,38.5122222222222,3,2011,1514.64428710938,2558.75537109375,402.746125232,0.302424192429,185.888978603,95.6980972290039,0,7.22655752283e-06,1,13.8445250864228,7.58861,4144055.25407,0,NA,180.9,0,35.64375,34.55,20.55,28.3625,0.0485633346823,1653.47827148,0,0,-57708.7539117459
"257",23,0.000545087621318,1522.48065795823,3305.629736328,21.8758333333333,33.7866666666667,28.4245833333333,175.206666666667,0,37.3947222222222,3,2011,2226.96850585938,2009.24060058594,368.92022321,0.363202184439,115.707543364,66.5825500488281,0,0,1,13.8717552805117,6.97416999999999,4144055.25407,0,NA,181.5,0,35.1375,34.6,20.7,28.3375,0,1663.99145508,0,0,-57708.7539117459
"258",18,0.13967259498777,1548.08353678443,3609.032145182,21.6616666666667,33.7133333333333,28.3345833333333,180.636666666667,0,38.6434722222222,3,2011,2187.82177734375,2342.22216796875,430.645398139,0.335311293602,202.399757478,64.661491394043,0,0.0002218353738,1,13.738694333682,8.13472,4144055.25407,0,NA,170.15,0,35.225,34.3,20.45,28.3583333333333,0.143492320129,1713.73657227,0,0,-57708.7539117459
"259",21,0.57369310710385,1584.36118977903,3623.590405273,21.7216666666667,33.65,28.2545833333333,181.544166666667,0,39.2551388888889,3,2011,2027.72705078125,1877.25915527344,364.719995858,0.329204261303,84.4848116646,89.7122192382812,0,0.0023982211829,1,13.6757538871986,6.9891,4144055.25407,0,NA,204.9,0,38.08125,34.525,20.525,28.1770833333333,0.503841488071,1719.48779297,0,0,-57708.7539117459
"260",51,4.21710901582579,3052.50868803862,7837.33810951069,15.7275862068966,27.6922413793103,22.6762212643678,251.761206896552,1.68103448275862,80.5182471264368,4,2010,1912.76928710938,3703.05786132812,710.805475932,3.40996098518,268.178833526,7.54922866821289,0,70.6683005841,1,-22.0140431228009,-63.67778,7239198.44929,1,0.0276723736689627,238.825,0,70.2208333333333,27.375,15.625,23.04375,5.65518575851,3277.67626953,3760060.90909091,3469680,2540877.37353648
"261",47,0.0852383584174842,2622.75544686207,7432.55209455897,17.8701149425287,28.3735632183908,23.9770114942529,190.989655172414,2.12298850574713,62.8582375478927,4,2010,2899.45825195312,4129.1181640625,889.106995885,3.43380355835,572.498231827,1.21059799194336,0,52.1511034783,1,-19.8001323798026,-63.2167,7239198.44929,1,0.0567195511612767,228.766666666667,0.166666666666667,55.4027777777778,28.3333333333333,17.4666666666667,24.2388888888889,0.100899491592,2920.76879883,4798190,3506630,-57708.7539117459
"262",50,0.695368091852737,2864.02897275828,7712.62392241345,16.5913793103448,26.0775862068966,22.1760057471264,176.055172413793,5.42155172413793,62.9962643678161,4,2010,2071.45556640625,5564.44873046875,1521.10977444,8.02669048309,777.76265202,6.10404586791992,0,63.0207195229,1,-19.9489837110416,-64.06197,7239198.44929,1,0.0172482805134641,223.625,6.1,64.9854166666667,26.475,16.275,22.5916666666667,0.343799058085,3399.56640625,5414090.90909091,5319940,2540877.37353648
"263",213,0,1173.59415039028,1902.5513525404,18.775,34.34,27.9266666666667,39.887,0,6.5985,8,2006,1515.45300292969,5331.10205078125,519.42247827,0.775372385979,431.763126727,0.617100775241852,0,2.04456026156e-05,1,18.4826209571451,7.78444,4633383.52832,0,NA,43.15,0,8.16041666666667,34.75,18.725,28.6145833333333,0,1188.98962402,0,0,-57708.7539117459
"264",210,0,1144.57449951188,1815.7781835936,15.6106666666667,31.1586666666667,24.7845555555556,40.7133333333333,0,6.78188888888889,8,2006,2533.08862304688,9070.5439453125,1089.04269344,3.3951690197,1701.98018232,0.704841732978821,2,6.44447267264e-05,1,18.1145578759138,8.77917,4633383.52832,0,NA,42.4666666666667,0,7.04166666666667,31.5333333333333,15.4333333333333,25.4555555555556,0,1201.55773926,0,0,-57708.7539117459
"265",212,0,1114.9618066408,1756.9609277356,16.656,32.341,25.875,28.297,0,4.2875,8,2006,1923.37060546875,7913.7607421875,773.111983887,2.97063302994,993.162983425,0.617100834846497,3,3.59369998459e-05,1,19.0667959439487,8.4,4633383.52832,0,NA,23.675,0,4.82291666666667,32.7,16.525,26.5020833333333,0,1159.88916016,0,0,-57708.7539117459
"266",252,0.154226948058056,2182.83018275643,5519.93113490464,20.4160714285714,26.4651785714286,23.1044642857143,300.378571428571,0.08125,65.9950892857143,5,2009,2578.94848632812,1459.11462402344,1778.98314026,6.58009290695,273.38364524,115.610023498535,0,2.09197297084,1,14.0000861974907,38.41667,9207323.5263,1,0,314.775,0.325,66.1520833333333,27.425,21.125,23.7791666666667,0.13381700927,2437.63647461,0,0,-57708.7539117459
"267",244,0.0331958420425889,2408.91404942107,6639.18833705357,17.6892857142857,22.0678571428571,19.440625,346.871428571429,2.29642857142857,113.286607142857,5,2009,2292.47143554688,9696.88671875,1831.77426425,3.77843308449,676.776186579,119.547187805176,1,11.8479163227,1,11.3333978540363,36.75,9207323.5263,1,0.000958119776515676,348,6.35,109.579166666667,21.95,17.25,19.3583333333333,0.034132466477,2770.36499023,23518.4,23518.4,-57708.7539117459
"268",250,0,2692.74149867464,7722.86190360036,21.2142857142857,24.997619047619,22.9575396825397,293.652380952381,20.9892857142857,144.265873015873,5,2009,2785.03369140625,16816.212890625,1083.00443975,4.08343982697,1091.21004942,29.40207862854,3,78.6593965107,1,7.33337257935979,35.16667,9207323.5263,1,0.0162177086708372,236.433333333333,38.5,138.675,25.4333333333333,22.1,23.4194444444444,0,3000.12695312,719676000,236609000,-405131608.334263
"269",298,0.1078220858896,2964.70996093808,6793.21974534269,25.3538461538462,29.4038461538462,27.2028846153846,670.3,0.00192307692307692,185.628846153846,7,2007,2123.67041015625,372.812042236328,119.537358728,2.82809114456,234.331833061,34.4948692321777,0,28.6715270505,1,10.7500640207238,-14.21667,7528500.75285,0,0.0401412243276028,630.95,0,148.520833333333,29.2,26.05,27.7291666666667,0.162372188139,3275.85986328,418903.5,413389,-57708.7539117459
"270",294,0.0404456654456563,2630.27106182385,6628.57042517923,20.3663461538462,25.6403846153846,22.6032051282051,385.659615384615,0.702884615384615,121.092788461538,7,2007,2319.7509765625,337.481414794922,811.980680869,2.79658436775,138.644026187,56.7607841491699,0,17.4753364159,1,11.2167370827556,-12.06667,7528500.75285,0,0.0404025219521254,392.025,1.125,110.052083333333,25.825,21.575,23.0875,0.0724460724461,2976.90722656,73252.5875,72796.2,-57708.7539117459
"271",388,0.01055959919557,1355.98293541379,2553.62173777483,6.09310344827586,24.1801724137931,14.635775862069,64.126724137931,0.449137931034483,18.8485632183908,4,2010,1911.93627929688,5974.04443359375,1163.14669513,0.991847932339,210.927526132,19.3147640228271,3,0.00971808795771,1,33.8498265757967,-2.56247,6285018.86002,1,0,68.4,0,17.9479166666667,22.925,6.775,14.9125,0,1265.46533203,0,0,-57708.7539117459
"272",393,0.000368310559463684,1402.33575650034,2519.30181674241,5.04942528735632,24.3816091954023,14.3310344827586,55.2287356321839,0.273563218390805,15.8658045977011,4,2010,1876.17272949219,5609.19775390625,1272.83520399,1.00728619099,212.816852368,21.3924083709717,2,0.00233603450948,1,33.7081838466949,-2.82133,6285018.86002,1,0,65.7333333333333,0,17.3361111111111,23.2,6.16666666666667,14.6166666666667,0,1318.84912109,0,0,-57708.7539117459
"273",392,0.484419665298684,1401.23128114931,2258.97145238483,7.19741379310345,31.1620689655172,18.8229166666667,45.7887931034483,0.828448275862069,14.0426724137931,4,2010,2363.36987304688,5788.111328125,1268.91398141,2.61437249184,310.101485149,3.83843183517456,1,0,1,32.4483306615899,-1.88151,6285018.86002,1,NA,30.925,0.175,11.2270833333333,31.05,8.325,19.40625,0.412367491166,1271.46325684,0,0,-57708.7539117459
"274",386,0.696076353671316,1511.86988988414,3647.64097016414,7.07586206896552,24.5008620689655,15.2159482758621,74.875,0.81551724137931,24.6272270114943,4,2010,2311.86059570312,5309.69970703125,1057.30798479,2.2920217514,122.235924007,60.1341018676758,2,0.316905091235,1,34.3389062006057,-1.87936,6285018.86002,1,6.90417011875173e-05,60.975,1.25,21.7520833333333,23.125,7.6,15.4979166666667,0.807345807346,1596.57141113,0,0,-57708.7539117459
"275",395,0,1319.12351831931,2157.77534853207,7.73218390804598,32.1827586206897,19.5501915708812,44.0568965517241,0.328735632183908,11.7287356321839,4,2010,3169.40478515625,4676.71533203125,1211.31012658,3.6974234581,313.698761062,3.24617123603821,0,0,1,32.2446070876817,-1.54034,6285018.86002,1,NA,25.6666666666667,0.116666666666667,9.05972222222222,32.0333333333333,8.75,20.1166666666667,0,1229.65966797,0,0,-57708.7539117459
"276",387,0.506136280825999,1377.22666773345,2551.38953057621,6.14942528735632,24.5459770114943,14.7632183908046,69.0229885057471,1.08735632183908,23.0929118773946,4,2010,2520.8974609375,3727.50952148438,1067.88487484,0.815362691879,160.019437695,14.7882814407349,3,0,1,33.9159678590339,-1.78552,6285018.86002,1,NA,55.5666666666667,1.66666666666667,21.1111111111111,23.3,6.93333333333333,15.1666666666667,0.652748782185,1328.79772949,0,0,-57708.7539117459
"277",390,0.00883751918278421,1380.70094457103,2334.29860503103,6.24655172413793,28.1491379310345,16.896408045977,51.3112068965517,0.75948275862069,17.5243534482759,4,2010,1877.49304199219,6234.0927734375,1271.88846119,0.778111994267,274.152631579,3.83843207359314,4,0,1,33.2108644651133,-2.55645,6285018.86002,1,NA,45.025,0.425,16.1833333333333,27.625,7.525,17.4020833333333,0,1250.14501953,0,0,-57708.7539117459
"278",394,0.000110454520351053,1413.93519329172,2418.43390944897,4.72758620689655,24.076724137931,14.0310344827586,53.9353448275862,0.261206896551724,15.6119252873563,4,2010,2244.599609375,6415.49658203125,1316.13116802,1.08782851696,245.44991274,20.1644802093506,2,0,1,33.5333705137291,-3.07021,6285018.86002,1,NA,63.475,0,17.2145833333333,22.9,5.975,14.3395833333333,0,1370.23583984,0,0,-57708.7539117459
"279",389,0.0205406908377295,1333.48817812138,2356.49683459,6.09310344827586,24.1801724137931,14.635775862069,64.126724137931,0.449137931034483,18.8485632183908,4,2010,1856.15209960938,5021.9951171875,1061.69786025,0.587816596031,161.536483669,15.6736001968384,2,0,1,33.8940874338939,-2.3138,6285018.86002,1,NA,68.4,0,17.9479166666667,22.925,6.775,14.9125,0,1241.62585449,0,0,-57708.7539117459
"280",391,0.139541407453584,1421.33245639138,2394.04647511483,7.20948275862069,30.1887931034483,18.2922413793103,48.7724137931034,0.59051724137931,14.8628591954023,4,2010,2776.14770507812,4269.27490234375,1278.78598281,0.673920869827,207.383672039,3.83843183517456,4,0,1,33.1735537736048,-1.96537,6285018.86002,1,NA,34.85,0,13.0375,29.75,8.475,18.8666666666667,0.142406173273,1300.88818359,0,0,-57708.7539117459
"281",385,0.374502506591895,1354.50614350517,2446.91851596138,6.25344827586207,24.3956896551724,14.7349856321839,69.7422413793103,0.992241379310345,22.8709770114943,4,2010,1497.32080078125,3906.19067382812,988.859093731,0.888175487518,104.42450538,15.7575597763062,2,0.000120568693198,1,34.0095396841871,-2.11053,6285018.86002,1,NA,57.95,1.25,20.7541666666667,23.15,6.975,15.1166666666667,0.405208333333,1317.50769043,0,0,-57708.7539117459
