"","LTDR_outcome_mean","LTDR_outcome_max","pre_average_NTL","pre_average_LTDR","pre_max_LTDR","pre_min_temp","pre_max_temp","pre_average_temp","pre_max_precip","pre_min_precip","pre_average_precip","post_implementation_time","year","dist_to_all_rivers.na.mean","dist_to_roads.na.mean","srtm_elevation_500m.na.mean","srtm_slope_500m.na.mean","accessibility_map.na.mean","gpw_v3_density.2000.mean","wdpa_5km.na.sum","treecover2000.na.mean","treatment","latitude","longitude","total_disbursements","MultiFocal","pred_trt_NDVI"
"202",1.874742944334e-05,4.918135742188e-05,0.166438735180526,1755.59060984621,4278.84978616621,23.8396551724138,33.7543103448276,28.8027298850575,198.353448275862,0,44.7434626436782,4,"2010",1782.17407226562,1821.33154296875,282.931148558,0.115115977824,96.3845843422,43.702823638916,0,0.501133010919,1,13.9305757003418,-5.97878,8487007.54401,0,5.661032065168e-06
"203",2.247290820312e-05,6.108047070312e-05,7.01489540233316,2201.81782900069,5861.4214877431,24.3612068965517,32.3206896551724,27.7600574712644,287.319827586207,0.0163793103448276,75.9942528735632,4,"2010",2159.36499023438,2653.79345703125,388.698795181,1.58940970898,80.4860040568,179.5048828125,0,3.24910915992,1,12.5892463143757,-7.98967,8487007.54401,0,9.24680669474087e-06
"207",1.901920532228e-05,5.195813867188e-05,0.0278796806705463,1680.88570009448,4229.2088749331,23.5402298850575,34.351724137931,29.1248084291188,176.180459770115,0,36.9099616858238,4,"2010",1655.80078125,3201.15063476562,277.365883807,0.135772451758,186.456119163,8.10248279571533,0,0.429372173523,1,14.73289150763,-6.1219,8487007.54401,0,-2.84639680262961e-05
"201",1.911568359374e-05,5.380976464842e-05,0,1752.73400037034,4566.24707031207,22.8793103448276,35.3568965517241,29.5006465517241,165.874137931034,0,33.9012212643678,4,"2010",2359.91552734375,2925.67700195312,273.443462171,0.235469460487,416.7335209,8.44104862213135,0,0.000855636262629,1,14.9956534434397,-7.66836,8487007.54401,0,-2.84639680262961e-05
"215",1.93832881673333e-05,4.63458262803778e-05,1.54128988458913,1885.3732373052,4506.7931738284,24.3266666666667,33.516,28.5765555555556,212.721333333333,2.53466666666667,65.3847777777778,8,"2006",2104.54345703125,2069.84838867188,230.982415982,0.545946955681,96.0836718115,157.834243774414,1,0.242135031399,1,12.2910542784357,4.32893,11618209.1973,0,-1.51454400950299e-05
"237",1.98954766845667e-05,6.10856746419167e-05,2.19707184070533,1964.60053798071,5703.1581159325,20.5660714285714,22.9607142857143,21.6526785714286,273.73125,39.5589285714286,128.193005952381,5,"2009",1762.3544921875,8367.892578125,1151.64085106,0.950243711472,60.1918604651,405.997436523438,0,18.6884383324,1,0.0644403660401998,32.44694,7408191.343,1,1.6968896262165e-06
"246",3.13002380371167e-05,8.06615885416667e-05,0.0453556446271167,3149.82568359393,7744.47110421321,17.4214285714286,20.2196428571429,18.6977678571429,266.314285714286,30.25,142.139732142857,5,"2009",2080.60522460938,5242.84326171875,1813.65623679,4.97989940643,509.76523888,90.5023345947266,1,61.8369714987,1,7.40004298373321,36.23333,9207323.5263,1,1.23046022035778e-06
"256",2.91654121907333e-05,7.84552579752667e-05,0.0639655279960778,2968.54238455643,7687.69255719893,19.9883928571429,22.8392857142857,21.2613095238095,256.207142857143,41.5142857142857,145.00193452381,5,"2009",2465.21264648438,2838.30004882812,1667.0874577,6.96905994415,495.938118812,99.3370742797852,2,54.9463445811,1,7.06671096667175,35.65,9207323.5263,1,-4.54970670733058e-06
"245",2.17037388102e-05,6.98682950846333e-05,0.0393332901948111,2300.21905953536,6688.65475027893,18.2008928571429,22.4839285714286,19.9099702380952,362.874107142857,7.05267857142857,133.39724702381,5,"2009",1804.80029296875,2758.08349609375,2097.60558811,2.17032957077,278.169803601,155.185562133789,1,10.2104665315,1,10.7000636948107,37.06667,9207323.5263,1,-4.54970670733058e-06
"253",2.43956176757667e-05,6.21707747395667e-05,0.122498984954994,2489.26482282286,5933.62414550786,13.2955357142857,19.35625,16.3232142857143,295.4375,2.41964285714286,91.5492559523809,5,"2009",2147.14770507812,4067.64208984375,1727.00869747,7.47423267365,361.130470348,136.924697875977,1,4.9433187358,1,9.99466913944716,39.89693,9207323.5263,1,-4.54970670733058e-06
"248",2.73597961425833e-05,7.18986914062333e-05,0.0915862663730889,2840.85494559214,6939.96257672964,18.8678571428571,21.8357142857143,20.2214285714286,253.819642857143,6.42857142857143,113.505803571429,5,"2009",1986.43212890625,10068.099609375,1970.78778271,5.62400531769,527.979406919,144.962768554688,0,18.4402823836,1,7.63337440274315,37.25,9207323.5263,1,1.23046022035778e-06
"254",2.50880749511667e-05,7.01520328776e-05,0.100328069357394,2578.1287493025,6599.31614467,13.7107142857143,17.3214285714286,15.3674851190476,260.080357142857,2.66785714285714,95.5572916666667,5,"2009",1837.42456054688,5031.416015625,2160.18365415,2.47770094872,470.347701149,169.892547607422,0,8.54737912398,1,8.53421993992143,37.96515,9207323.5263,1,1.23046022035778e-06
"247",2.01929518636167e-05,6.908497965495e-05,0.000932369127211111,2119.37258475214,6554.97998046857,15.2366071428571,19.7973214285714,17.080505952381,336.758928571429,4.94553571428571,116.277604166667,5,"2009",1600.05908203125,3460.18872070312,2160.68520846,4.0284204483,233.530712531,134.382629394531,0,9.14430057149,1,10.5500627195176,37.48333,9207323.5263,1,-4.54970670733058e-06
"267",1.71767583008e-05,4.925857714844e-05,5.94820467709684,1638.99999789507,4611.20544854483,-0.121551724137931,25.9568965517241,12.8823994252874,102.606896551724,0.0991379310344828,34.6934626436782,4,"2010",2448.90625,3299.65380859375,1737.01092126,7.4593205452,174.4549534,152.152008056641,1,0.0153179949657,1,34.6635327667218,47.066,4526404.02347,1,-1.58710966501994e-05
"278",1.078322509765e-05,4.251350667315e-05,0.355043758888667,1071.09942408936,4342.06269182536,22.8,27.275,25.2327380952381,381.203571428571,33.2428571428571,190.291964285714,5,"2009",161199,2293.89892578125,448.319331,6.87169075012,872.49847561,355.619506835938,0,12.9920307869,1,-11.4736787846424,43.36444,1058313.049,1,-1.78271211852901e-05
"283",1.131434977215e-05,4.55961238606667e-05,0.456657454987333,1121.18584769107,4605.02658517036,22.8,27.275,25.2327380952381,381.203571428571,33.2428571428571,190.291964285714,5,"2009",161032.171875,2400.10546875,498.264509321,7.31290960312,885.060689655,355.619567871094,0,14.5463538469,1,-11.498678950857,43.3575,1058313.049,1,-1.78271211852901e-05
"277",1.126855285645e-05,4.403716715495e-05,0.429281895886111,1130.22934395929,4560.46697998071,22.8,27.275,25.2327380952381,381.203571428571,33.2428571428571,190.291964285714,5,"2009",161080.671875,2406.08325195312,503.45981046,7.37536382675,885.156077348,355.619567871094,0,14.4766863895,1,-11.5014589693469,43.3775,1058313.049,1,-1.78271211852901e-05
"284",1.02900231933533e-05,4.22257934570167e-05,0.369405585753444,1025.45904759046,4114.32696533214,22.8,27.275,25.2327380952381,381.203571428571,33.2428571428571,190.291964285714,5,"2009",160822.171875,1981.72094726562,745.358549223,10.1569356918,912.975308642,355.619567871094,0,19.797345203,1,-11.8550713326285,43.38194,1058313.049,1,-1.78271211852901e-05
"286",9.98105173746667e-06,4.09578169759167e-05,0.289426340801111,1000.44344002918,4020.00980922107,22.8,27.275,25.2327380952381,381.203571428571,33.2428571428571,190.291964285714,5,"2009",160833.8125,1996.78784179688,749.329246935,10.1866569519,914.573816156,355.619567871094,0,19.4767148995,1,-11.848131286026,43.41639,1058313.049,1,-1.78271211852901e-05
"280",1.12021830240833e-05,4.47035139974167e-05,0.418325969870833,1115.75274658321,4557.91353062143,22.8,27.275,25.2327380952381,381.203571428571,33.2428571428571,190.291964285714,5,"2009",161081.078125,2327.12060546875,485.911055095,7.23353052139,879.740425532,355.619567871094,0,14.1095236578,1,-11.4936789176051,43.36833,1058313.049,1,-1.78271211852901e-05
"281",9.56342915852833e-06,3.78537056477833e-05,0.185456223701656,969.433513096429,3815.81304059679,22.8,27.275,25.2327380952381,381.203571428571,33.2428571428571,190.291964285714,5,"2009",160947,2047.61022949219,770.470609982,10.3859386444,920.057017544,355.619598388672,0,18.5501486589,1,-11.8511813065058,43.43722,1058313.049,1,-1.78271211852901e-05
"285",1.058578898111e-05,4.28172892252667e-05,0.418336795220722,1074.80909293086,4305.28617640929,22.8,27.275,25.2327380952381,381.203571428571,33.2428571428571,190.291964285714,5,"2009",160896.25,1946.88720703125,705.86854173,9.60119819641,900.940606061,355.619567871094,0,21.742787774,1,-11.7900708964994,43.42556,1058313.049,1,-1.78271211852901e-05
"276",1.04892333984333e-05,4.205603149415e-05,0.326119654277333,1031.03082929382,4233.02295793821,22.8,27.275,25.2327380952381,381.203571428571,33.2428571428571,190.291964285714,5,"2009",161240.5,2178.11499023438,414.193234672,6.55968475342,863.855241265,355.619537353516,0,11.8688300772,1,-11.4500686277717,43.33333,1058313.049,1,-1.78271211852901e-05
"275",1.060209055583e-05,4.51633528645833e-05,0.407876540078222,1043.74145289839,4273.77265276214,22.8,27.275,25.2327380952381,381.203571428571,33.2428571428571,190.291964285714,5,"2009",160813.125,1949.70385742188,735.236965241,10.0358076096,908.982758621,355.619567871094,0,20.4195154784,1,-11.8456312692406,43.36611,1058313.049,1,-1.78271211852901e-05
"291",2.884095306395e-05,7.25736315918e-05,0.170889295889131,2648.142756535,6591.23031851038,19.5846153846154,24.7589743589744,21.8559829059829,392.948717948718,0.88974358974359,121.975,7,"2007",2235.31811523438,214.995666503906,904.552422723,2.7446038723,122.369885434,81.041145324707,0,19.2340352465,1,11.2167670829537,-12.2,7528500.75285,0,-4.54970670733058e-06
"290",3.218725219725e-05,7.538657714845e-05,0,3059.10053898692,7064.28938176077,23.9740384615385,28.3125,25.8834134615385,543.601923076923,0.426923076923077,157.235977564103,7,"2007",1917.25183105469,346.485107421875,306.658319363,3.34011745453,136.059016393,40.2388076782227,0,27.9084947464,1,10.4900623304178,-13,7528500.75285,0,9.24680669474087e-06
"295",2.90588421630875e-05,7.33081469726625e-05,0.01993865030675,2700.64786470885,6746.51671424308,20.8384615384615,25.925,22.8467948717949,397.265384615385,0.475,125.154326923077,7,"2007",2226.29028320312,474.472900390625,837.615424864,3.25685715675,183.558101473,39.2614517211914,0,23.0848120572,1,10.7333939120188,-12.06667,7528500.75285,0,5.7825577714515e-06
"293",3.23675125121875e-05,7.59525744628875e-05,0.003360488798375,3050.77600097654,7016.35302734346,23.5105769230769,28.1125,25.4791666666667,467.575961538462,0.577884615384615,144.166907051282,7,"2007",1975.68994140625,492.569519042969,496.060906812,5.74003362656,217.666530278,38.9954261779785,0,34.4671795085,1,11.0667660947111,-13,7528500.75285,0,9.24680669474087e-06
"296",3.02058078002875e-05,7.26757739257875e-05,0.116999592335937,2812.78765399731,6699.63966721731,25.0221153846154,29.15,26.8923878205128,627.832692307692,0.00480769230769231,179.995352564103,7,"2007",1750.26037597656,884.429626464844,118.769230769,2.46259379387,273.918576105,34.1769828796387,0,23.2655196934,1,11.0333958753839,-14.2,7528500.75285,0,9.24680669474087e-06
"292",3.06107037353625e-05,7.46656402588e-05,0.119738455251319,2842.97901329654,6852.68917142423,22.0442307692308,26.8615384615385,23.9772435897436,397.874038461538,0.476923076923077,126.614423076923,7,"2007",2061.3515625,456.704925537109,795.872020075,3.99312782288,172.020433183,36.5648994445801,0,32.3208746237,1,10.5335326122629,-12.14916,7528500.75285,0,5.7825577714515e-06
"297",3.28765374755875e-05,7.62681030273375e-05,0.00165343915343813,3102.39738581769,7042.25255408538,23.5105769230769,28.1125,25.4791666666667,467.575961538462,0.577884615384615,144.166907051282,7,"2007",2075.24194335938,718.436950683594,447.377884515,5.51777887344,258.578559738,31.190071105957,0,34.8705497204,1,11.1333665330136,-13.0833,7528500.75285,0,9.24680669474087e-06
"302",3.02952664184375e-05,7.41750604248125e-05,0.0236451942740313,2829.06303523115,6820.61076472385,22.0442307692308,26.8615384615385,23.9772435897436,397.874038461538,0.476923076923077,126.614423076923,7,"2007",2114.92700195312,326.90380859375,830.326316892,4.2625079155,184.160933661,38.3962631225586,0,31.516463815,1,10.6167631527471,-12.18333,7528500.75285,0,5.7825577714515e-06
"301",3.10314239502e-05,7.3884553222675e-05,0,2849.35741248538,6736.69181941115,22.4435897435897,28.9628205128205,25.1386752136752,399.384615384615,0.634615384615385,122.30641025641,7,"2007",2178.00561523438,433.957916259766,728.341493906,4.6936249733,219.370612245,37.3177185058594,0,19.673573459,1,11.8000709635454,-12.2167,7528500.75285,0,9.24680669474087e-06
"299",2.9735022277825e-05,7.3024106445325e-05,0.00096505485575,2737.57756159885,6834.29216120808,22.1519230769231,28.0076923076923,24.6073717948718,377.694230769231,0.890384615384615,114.234855769231,7,"2007",1929.25366210938,1002.09527587891,688.176268003,4.07806968689,242.380932897,26.4080905914307,0,19.5091229711,1,11.4333985170717,-11.35,7528500.75285,0,9.24680669474087e-06
"300",3.15192092895625e-05,7.45355114746125e-05,0,2883.28315617385,6808.22772686346,23.4192307692308,30.0701923076923,26.142467948718,399.825,0.315384615384615,123.595833333333,7,"2007",2434.2763671875,509.821685791016,772.162015827,5.61533641815,240.706122449,28.6164569854736,0,21.5880688851,1,11.9000716350227,-12.3,7528500.75285,0,9.24680669474087e-06
"326",1.94416066197143e-05,5.56667410714286e-05,0.0893194925028606,1772.42158564815,4996.37286602926,22.5055555555556,26.9888888888889,24.8300925925926,248.753703703704,12.1074074074074,79.5839506172839,6,"2008",3040.140625,1513.23486328125,347.047673314,7.43429422379,373.517062315,50.0334777832031,1,39.5229545394,1,20.0730148269064,-74.49569,3584596.47685,0,-1.78271211852901e-05
"327",2.14136218261571e-05,5.49588385881714e-05,0.3342214934755,2040.31443051926,5253.7199797463,21.7777777777778,27.4685185185185,25.1029320987654,275.487037037037,9.32222222222222,107.704938271605,6,"2008",2966.42309570312,1245.63671875,15.0807409997,0.309584081173,143.15521978,28.5234756469727,1,22.5188346256,1,21.9655926459419,-84.1472700000001,3584596.47685,0,1.6968896262165e-06
"333",2.389522753906e-05,7.896420507814e-05,0.0738567695586689,2382.72058105448,7657.32445447138,11.964367816092,26.1298850574713,20.297030651341,341.777011494253,5.85862068965517,123.444252873563,4,"2010",2292.86303710938,2711.59594726562,496.537344398,6.52174091339,215.591402014,43.269359588623,0,69.1524073332,1,22.266825628537,106.08333,685818.315172,1,5.7825577714515e-06
"345",1.93869026692667e-05,4.442400756835e-05,0.404610916883339,1800.44999476821,4075.87421526143,5.17857142857143,22.2919642857143,13.6972470238095,78.78125,1.16517857142857,30.0278273809524,5,"2009",2249.27783203125,2555.37744140625,1627.0815746,11.7819013596,178.116020115,58.5975189208984,1,0.744752924707,1,30.876414246908,-8.14889,965595.30109,0,1.48653383104002e-07
"346",1.40289469401167e-05,3.15726220703333e-05,0.0242435376536606,1393.37512642893,3136.69941929464,2.77946428571429,22.8214285714286,12.3248511904762,71.5669642857143,1.52410714285714,28.3348214285714,5,"2009",2606.49145507812,3648.8876953125,2351.00828402,11.5961170197,265.53361793,43.0396766662598,1,0.55361945361,1,31.6388867322918,-6.48614,965595.30109,0,1.48653383104002e-07
"356",2.2994222819e-05,7.19089876302e-05,0.00684951618768611,2122.36403546964,6789.63094656857,19.1982142857143,21.5419642857143,20.2892857142857,166.958035714286,5.52678571428571,75.9433035714286,5,"2009",2309.87231445312,4110.76025390625,1499.4168439,5.34813499451,224.302325581,188.884399414062,0,23.5987040134,1,-0.850004829687597,30.53333,965595.30109,0,-4.54970670733058e-06
"347",3.14091304524833e-05,7.581146809895e-05,0.0916435896239,3112.1303885325,7406.68153599357,22.0196428571429,25.0964285714286,23.4150297619048,202.920535714286,24.1044642857143,102.798883928571,5,"2009",2203.06396484375,2073.29150390625,1080.00861244,0.833613038063,97.4941763727,295.184967041016,0,35.3493128087,1,0.841674782329254,33.04861,965595.30109,0,1.6968896262165e-06
"348",3.36059684245e-05,7.57850821939833e-05,0,3127.83566720179,7186.83646065786,21.8380952380952,24.7761904761905,23.1460317460317,195.134523809524,19.8809523809524,97.3974206349206,5,"2009",2013.84875488281,2544.49584960938,1066.5235513,0.664515972137,181.99667912,39.650447845459,0,35.6910469904,1,1.16667663072379,32.68333,965595.30109,0,1.6968896262165e-06
"413",1.540757299804e-05,4.61614453125e-05,0.792188016203053,1698.88692079793,4910.89114695552,25.948275862069,30.0948275862069,28.1354885057471,456.172413793103,13.8551724137931,149.672126436782,4,"2010",108142.046875,1960.30432128906,20.871920219,0.308383971453,193.061643836,153.254959106445,0,13.9437464875,1,8.13337746417919,81.43333,7250539.60604,1,1.27011051704115e-07
"409",1.445501489256e-05,4.620770996092e-05,2.80252747291158,1602.81761853379,5018.17278421345,25.9241379310345,30.3465517241379,28.2563218390805,431.412068965517,4.73793103448276,128.489942528736,4,"2010",152887.0625,129412.0234375,29.8982928589,0.690963864326,140.894095595,129.90119934082,0,19.9441964251,1,8.67285080080908,81.2009,7250539.60604,1,1.27011051704115e-07
"438",1.92572864708692e-05,5.40939817457846e-05,10.1183566433564,1780.55027552905,4836.85344587048,12.0369047619048,21.622619047619,17.2401785714286,122.502380952381,0.395238095238095,32.977380952381,12,"2002",2490.21630859375,2434.58081054688,2210.00825715,1.31167602539,84.8001540239,98.0364608764648,0,0.108613391703,1,22.8762717957795,-102.54116,1934187.93891,0,-4.98004082026475e-06
"437",2.79247413987385e-05,7.82220966045769e-05,2.72097173659727,2509.40160551571,7162.00058128762,20.8571428571429,24.6202380952381,22.8284722222222,316.960714285714,0.00952380952380952,71.10625,12,"2002",4876.00146484375,2709.0205078125,740.342200855,9.57865524292,259.8,45.1316032409668,0,55.4171694409,1,15.8887101555898,-96.31389,1934187.93891,0,5.7825577714515e-06
"30",1.72284732056e-05,4.6562586669925e-05,0.16367597080679,1694.56817626967,3919.880086263,21.5058333333333,33.4958333333333,28.1095833333333,197.003333333333,0,42.6838194444444,3,"2011",1987.85998535156,2295.2880859375,436.51476225,0.344113856554,205.64650974,121.169731140137,0,0.00428131154362,1,13.4258721232557,7.84314,4144055.25407,0,5.661032065168e-06
"144",2.545687280274e-05,6.668651757813e-05,2.98444264069357,2290.73373921667,6118.01811727042,-4.33125,23.8298611111111,10.5498263888889,86.3180555555556,5.71319444444444,36.3392361111111,9,"2005",2281.58959960938,3457.5537109375,1280.2294725,7.91499757767,259.819448844,81.9167327880859,0,4.36798555263,1,41.2605054671557,72.44972,27180729.315172,0,1.81874951950522e-05
"174",2.1275957336425e-05,6.3207589111325e-05,0.022825540793709,2069.40215250667,5724.154899088,24.5466666666667,29.0366666666667,27.2597222222222,304.338333333333,0,69.3126388888889,3,"2011",1887.48217773438,1474.31323242188,17.3544814738,0.36805665493,283.366476023,64.9521179199219,1,6.77204143967,1,13.4930025957896,-16.09047,4341391.21855,0,5.661032065168e-06
"350",2.13049735514333e-05,6.06410913085833e-05,0.0530701707353444,2020.58540126286,5509.06462751179,25.1973214285714,31.3357142857143,27.7889136904762,262.967857142857,0.120535714285714,86.1001488095238,5,"2009",2200.23120117188,2332.12646484375,274.476025963,0.72818082571,231.671041838,55.3758697509766,0,4.04076190418,1,10.5520327323028,-2.83318,965595.30109,0,-1.51454400950299e-05
"420",2.04878637695375e-05,7.36927539062375e-05,0.69236450692725,1912.99468524731,6526.17953726038,24.8692307692308,27.8,26.5038461538462,466.511538461538,59.4307692307692,205.602884615385,7,"2007",2587.244140625,101344.6953125,101.487021238,3.17855930328,193.274411974,180.431716918945,0,41.3790874882,1,12.0600727132711,124.6119,7528500.75285,1,9.24680669474087e-06
"9",2.23224798584e-05,6.3371724853525e-05,0.028192588976303,2060.85510660833,5813.682910156,15.8425,19.7783333333333,17.8819444444444,261.5975,19.3191666666667,99.2191666666667,3,"2011",2353.48193359375,3047.43823242188,1707.37547852,3.124958992,408.812707641,38.5891418457031,0,4.11270429895,1,-1.11667634625605,36.35,2990364.08485,0,5.7825577714515e-06
"154",7.10276133219167e-06,2.192714538575e-05,0.00100765820233889,943.872279575643,2979.39859008893,18.4190476190476,23.572619047619,20.9291666666667,151.822619047619,1.93333333333333,40.5367063492063,5,"2009",2578.36303710938,2217.42797851562,518.836150174,6.3850479126,262.358832411,48.812744140625,0,0.00150485532361,1,15.129024432647,39.67959,1926129.74918,0,5.7825577714515e-06
"11",1.049500808717e-05,3.98992919922e-05,0.788804361551455,859.419372558567,3271.387601725,-19.9225,20.8508333333333,3.44090277777778,32.7991666666667,1.8675,12.1704166666667,3,"2011",1242.07690429688,7809.0458984375,343.315881993,1.01958084106,433.220822082,13.3303375244141,0,0.0285645077454,1,44.6506355279256,82.83,2936359.15146,1,1.99754725331542e-06
"22",1.70447543335e-05,4.536194885255e-05,0.163395117421995,1685.588132731,3906.20736490867,21.545,33.5016666666667,28.1070833333333,197.651666666667,0,43.0191666666667,3,"2011",2434.24682617188,2417.69311523438,436.817343556,0.309390634298,200.686234818,111.834892272949,0,0.00211187208089,1,13.4698924330053,7.74211,4144055.25407,0,5.661032065168e-06
"31",1.625456573485e-05,4.216208374025e-05,0.026861665321225,1617.2337361653,3670.144840495,21.6641666666667,33.6266666666667,28.220625,191.504166666667,0,41.5085416666667,3,"2011",2523.79614257812,2538.94311523438,420.084023179,0.278257369995,150.477557622,103.933265686035,0,0.000112713255574,1,13.5612830774302,7.4803,4144055.25407,0,5.661032065168e-06
"28",1.622043273925e-05,4.24521295166e-05,0.03972258399451,1601.4648335771,3620.47311197933,21.6641666666667,33.6266666666667,28.220625,191.504166666667,0,41.5085416666667,3,"2011",2268.64721679688,2259.1181640625,406.985720199,0.297108322382,119.708686869,100.690551757812,0,0.000126032821841,1,13.5771931898052,7.3616,4144055.25407,0,5.661032065168e-06
"26",1.69137991333e-05,4.465327453615e-05,0.69923705285375,1654.13972167977,3809.47539876233,21.7833333333333,33.7516666666667,28.3341666666667,185.356666666667,0,39.9979166666667,3,"2011",2072.23876953125,2145.60791015625,394.46427092,0.33942013979,96.9487804878,98.4915390014648,0,0.0164697797541,1,13.4664124085027,7.23488,4144055.25407,0,5.661032065168e-06
"29",1.63197213745e-05,4.2209309692375e-05,0.026944169111785,1619.2452758782,3668.636783855,21.6641666666667,33.6266666666667,28.220625,191.504166666667,0,41.5085416666667,3,"2011",2554.6767578125,2507.1904296875,417.91970576,0.282186806202,143.235959596,103.253517150879,0,0.000119194095589,1,13.5465629735102,7.44618,4144055.25407,0,5.661032065168e-06
"20",1.5490382690425e-05,4.045392456055e-05,0,1500.39836425827,3229.798828125,21.82,33.8175,28.4343055555556,179.1075,0,38.5122222222222,3,"2011",1944.03552246094,2850.62353515625,391.454395207,0.279025256634,170.797248078,81.1688995361328,0,0,1,13.9742560126203,7.31528,4144055.25407,0,5.661032065168e-06
"86",1.15593266413692e-05,2.66187657752385e-05,0.00467938167618818,1197.98636881495,2625.60220191667,1.86071428571429,22.8142857142857,11.7704365079365,62.9011904761905,0.707142857142857,21.5231150793651,12,"2002",2273.31958007812,3665.13427734375,2485.11611267,7.91862630844,227.504606662,44.6994934082031,4,0.0436872949374,1,32.0640339587013,-5.6386,860459.257608,1,1.81874951950522e-05
"88",9.91099003718692e-06,1.86991407189077e-05,0.184476342371236,1128.9600655689,1823.4306117481,10.8559523809524,25.9797619047619,18.4179563492063,43.7595238095238,0.0130952380952381,10.8678571428571,12,"2002",1535.82678222656,5018.189453125,494.247716682,2.31070399284,285.987995635,5.26783752441406,2,2.77283687914e-05,1,29.3415608210968,-8.15398999999999,860459.257608,1,-4.16398976905892e-05
"85",1.21711985896231e-05,2.41971234600385e-05,0.0368235256015818,1258.17588588195,2228.61459495905,5.67619047619048,28.2369047619048,16.496130952381,44.3988095238095,0.216666666666667,12.5850198412698,12,"2002",2178.24145507812,5930.24755859375,1624.87152054,6.59336900711,254.115643845,15.8216609954834,4,0.000655635903528,1,32.0208732161406,-4.93784,860459.257608,1,1.03242534995717e-05
"89",1.02055768761238e-05,1.84918332144e-05,0.323651037150818,1133.04504103838,1763.61095028905,13.8619047619048,25.4035714285714,19.600496031746,40.8238095238095,0.0154761904761905,8.60575396825397,12,"2002",1981.60900878906,5596.97509765625,461.300103064,3.41386628151,218.534994503,4.9644021987915,0,5.5117049667e-05,1,28.680221372419,-9.34822,860459.257608,1,-4.16398976905892e-05
"251",1.99455432128833e-05,6.33446386718833e-05,0.491435277096983,2128.20648193357,6074.08135114357,16.6857142857143,21.7583333333333,18.7644841269841,402.289285714286,2.20238095238095,114.927182539683,5,"2009",1850.009765625,4981.0703125,1837.17721255,1.20776832104,103.747445852,228.042739868164,0,5.24654361354,1,11.6667700713305,37.3333,9207323.5263,1,1.23046022035778e-06
"249",2.268729003905e-05,5.75993448893333e-05,0.150321025418583,2297.04252406607,5584.75085449321,16.2553571428571,22.3660714285714,19.2354166666667,258.7625,1.79285714285714,74.1300595238095,5,"2009",2116.63989257812,5573.8876953125,1909.78828923,8.43372058868,388.429563087,154.8095703125,0,4.397877263,1,11.7500706284995,39.667,9207323.5263,1,1.23046022035778e-06
"258",1.729176534015e-05,4.57446228027333e-05,0.0376426628514439,1903.77350289429,4915.36946323893,19.0035714285714,24.7160714285714,21.5724702380952,232.001785714286,1.03928571428571,63.4752976190476,5,"2009",2655.5810546875,663.528503417969,1655.47123572,4.843542099,243.476791531,69.0643844604492,0,1.90276339452,1,12.6667468464104,39.75,9207323.5263,1,-4.54970670733058e-06
"260",2.457865356445e-05,6.53241072591167e-05,0.00848112462667111,2493.10608782143,6252.59146553964,11.89375,17.2276785714286,14.5996279761905,271.04375,1.22946428571429,77.7624255952381,5,"2009",3446.56225585938,4881.57763671875,2488.64788287,7.32314062119,727.573010664,87.8118133544922,1,4.96995525086,1,9.33335493711182,39.5,9207323.5263,1,1.23046022035778e-06
"255",2.64407324218833e-05,7.35324601237e-05,0.000945051977861111,2651.80857631107,6969.14542062,19.9535714285714,25.2482142857143,22.1108630952381,266.692857142857,1.37142857142857,81.213244047619,5,"2009",2494.82788085938,22256.994140625,1054.33846154,5.95925521851,1424.5228013,13.1626787185669,0,17.7920357539,1,12.2500739999988,36.33333,9207323.5263,1,2.84569908633241e-05
"331",2.313108935548e-05,7.873648828124e-05,0.324907985620222,2332.47907546517,7622.78950026966,11.9258620689655,26.0603448275862,20.2204022988506,349.887931034483,5.40172413793103,128.749425287356,4,"2010",2250.3193359375,3163.625,500.262492593,7.43372488022,231.396131528,58.5800704956055,0,69.4409931372,1,22.246335424304,105.95867,685818.315172,1,5.7825577714515e-06
"329",2.35556928711e-05,7.91993408203e-05,0.300150774796335,2375.0621085331,7672.72688240828,13.2603448275862,27.1939655172414,21.4203304597701,371.10775862069,5.18879310344828,134.06408045977,4,"2010",2117.58837890625,3455.68383789062,468.324809952,6.97623634338,233.005407493,58.647388458252,0,71.5539297999,1,22.1867848318708,105.96746,685818.315172,1,5.7825577714515e-06
"332",2.401705419922e-05,7.920085058594e-05,0.117711069314818,2398.16798137759,7692.94608701448,13.2603448275862,27.1939655172414,21.4203304597701,371.10775862069,5.18879310344828,134.06408045977,4,"2010",2226.12646484375,2809.19458007812,480.440671273,6.37115526199,212.984157651,48.5133171081543,0,71.1927596714,1,22.2117450799813,106.07623,685818.315172,1,5.7825577714515e-06
"328",2.384081103514e-05,7.928560449218e-05,0.301286492367222,2401.21454067897,7697.09585466035,13.2603448275862,27.1939655172414,21.4203304597701,371.10775862069,5.18879310344828,134.06408045977,4,"2010",2118.4423828125,3527.9638671875,449.919865453,6.57909202576,223.68386346,56.1263847351074,0,72.9772061775,1,22.1440244075053,106.00815,685818.315172,1,5.7825577714515e-06
"340",1.4909525451675e-05,5.9039969482425e-05,0.11399123660947,1414.84296874967,5837.614274088,21.1358333333333,22.58,21.8385416666667,239.009166666667,47.94,132.839375,3,"2011",2142.921875,10096.328125,2116.91911999,12.3783988953,709.036129568,9.25248241424561,1,69.9078860439,1,0.643533656069576,-78.38114,2664035.52047,1,-1.52843556251771e-06
